distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,sanofi_product_id
ML,"TEDIS / POUR CAMED MALI",,"OMIZEC 20MG CAP BL4X7 H EX",698117,182
ML,"TEDIS / POUR CAMED MALI",,"BIOFERON 200ML SYR BT1 M30 H EX",679090,183
ML,"TEDIS / POUR CAMED MALI",,"IBEX 200MG+ CAP BL2X12 H EX",698115,184
ML,"TEDIS / POUR CAMED MALI",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",684820,185
ML,"TEDIS / POUR CAMED MALI",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",224948,186
ML,"TEDIS / POUR CAMED MALI",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",476714,187
ML,"TEDIS / POUR CAMED MALI",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",626499,188
ML,"TEDIS / POUR CAMED MALI",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",241634,189
ML,"TEDIS / POUR CAMED MALI",,"STILNOX 10MG TABCO BL14 S4 M48 XD",636825,190
ML,"TEDIS / POUR CAMED MALI",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737,191
ML,"TEDIS / POUR CAMED MALI",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",663988,192
ML,"TEDIS / POUR CAMED MALI",,"AMEDIN 10MG TAB BL2X14 M36 MG",475652,193
ML,"TEDIS / POUR CAMED MALI",,"AMEDIN 5MG TAB BL2X14 M36 UG",475862,194
ML,"TEDIS / POUR CAMED MALI",,"AXACEF 250MG TABCO BL10 M36 MG",475987,195
ML,"TEDIS / POUR CAMED MALI",,"AXACEF 500MG TABCO BL10 M36 MG",475988,196
ML,"TEDIS / POUR CAMED MALI",,"DYMOL 50-500MG TABEC BL10 M36 MG",476664,197
ML,"TEDIS / POUR CAMED MALI",,"ZOXON 1G INJPO VL100 M36 MG",476624,198
ML,"TEDIS / POUR CAMED MALI",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",663994,199
ML,"TEDIS / POUR CAMED MALI",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",264433,200
ML,"TEDIS / POUR CAMED MALI",,"ELOXATINE 100MG/20ML INJ VL1 H FR",407073,201
ML,"TEDIS / POUR CAMED MALI",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",355496,202
ML,"TEDIS / POUR CAMED MALI",,"ARTANE 5MG TAB BL20 FR",665401,203
ML,"TEDIS / POUR CAMED MALI",,"DOLIPRANE 1G TAB BL2X4 M24 XD",650739,204
ML,"TEDIS / POUR CAMED MALI",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",627595,205
ML,"TEDIS / POUR CAMED MALI",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",627597,206
ML,"TEDIS / POUR CAMED MALI",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",261604,207
ML,"TEDIS / POUR CAMED MALI",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",261605,208
ML,"TEDIS / POUR CAMED MALI",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",632896,209
ML,"TEDIS / POUR CAMED MALI",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",261608,210
ML,"TEDIS / POUR CAMED MALI",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",261610,211
ML,"TEDIS / POUR CAMED MALI",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",306220,212
ML,"TEDIS / POUR CAMED MALI",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",306222,213
ML,"TEDIS / POUR CAMED MALI",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",306225,214
ML,"TEDIS / POUR CAMED MALI",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",306226,215
ML,"TEDIS / POUR CAMED MALI",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",502299,216
ML,"TEDIS / POUR CAMED MALI",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",476009,217
ML,"TEDIS / POUR CAMED MALI",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",477015,218
ML,"TEDIS / POUR CAMED MALI",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",477034,219
ML,"TEDIS / POUR CAMED MALI",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",476043,220
ML,"TEDIS / POUR CAMED MALI",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",415360,221
ML,"TEDIS / POUR CAMED MALI",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",615902,222
ML,"TEDIS / POUR CAMED MALI",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",250798,223
ML,"TEDIS / POUR CAMED MALI",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",251781,224
ML,"TEDIS / POUR CAMED MALI",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",477787,225
ML,"TEDIS / POUR CAMED MALI",,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044,226
ML,"TEDIS / POUR CAMED MALI",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",643215,227
ML,"TEDIS / POUR CAMED MALI",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",643216,228
ML,"TEDIS / POUR CAMED MALI",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",641849,229
ML,"TEDIS / POUR CAMED MALI",,"FLAGYL 500MG/+ LIQ BT1 ZA",67294,230
ML,"TEDIS / POUR CAMED MALI",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",645815,231
ML,"TEDIS / POUR CAMED MALI",,"BOX HISTIACIL NF 150ML JBE ADU",626547,232
ML,"TEDIS / POUR CAMED MALI",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",245298,233
ML,"TEDIS / POUR CAMED MALI",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",352016,234
ML,"TEDIS / POUR CAMED MALI",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",370351,235
ML,"TEDIS / POUR CAMED MALI",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",407096,236
ML,"TEDIS / POUR CAMED MALI",,"LASIX 20MG/2ML INJ AM5 XE",518946,237
ML,"TEDIS / POUR CAMED MALI",,"LASIX 40MG TAB BL2X10 M36 XE",505579,238
ML,"TEDIS / POUR CAMED MALI",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",436418,239
ML,"TEDIS / POUR CAMED MALI",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",213714,240
ML,"TEDIS / POUR CAMED MALI",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",258746,241
ML,"TEDIS / POUR CAMED MALI",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451,242
ML,"TEDIS / POUR CAMED MALI",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",642931,243
ML,"TEDIS / POUR CAMED MALI",,"MAALOX 84G/+ SUSP BT1 XE",506739,244
ML,"TEDIS / POUR CAMED MALI",,"AMARYL 1MG TAB BL3X10 M36 ZA",645820,245
ML,"TEDIS / POUR CAMED MALI",,"AMARYL 2MG TAB BL3X10 M36 ZA",645818,246
ML,"TEDIS / POUR CAMED MALI",,"AMARYL 4MG TAB BL3X10 M36 ZA",645819,247
ML,"TEDIS / POUR CAMED MALI",,"FLAGYL 400MG TAB BT100 M24 ZA",645817,248
ML,"TEDIS / POUR CAMED MALI",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926,249
ML,"TEDIS / POUR CAMED MALI",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",263980,250
ML,"TEDIS / POUR CAMED MALI",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",306632,251
ML,"TEDIS / POUR CAMED MALI",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",651969,252
ML,"TEDIS / POUR CAMED MALI",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",653312,253
ML,"TEDIS / POUR CAMED MALI",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",696080,254
ML,"TEDIS / POUR CAMED MALI",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",696079,255
ML,"TEDIS / POUR CAMED MALI",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",652574,256
ML,"TEDIS / POUR CAMED MALI",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",654229,257
ML,"TEDIS / POUR CAMED MALI",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",653030,258
ML,"TEDIS / POUR CAMED MALI",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",693896,259
ML,"TEDIS / POUR CAMED MALI",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",651777,260
ML,"TEDIS / POUR CAMED MALI",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",380567,261
ML,"TEDIS / POUR CAMED MALI",,"DOLIPRANE 1G SUP BL2X4 FR",62375,262
ML,"TEDIS / POUR CAMED MALI",,"DOLIPRANE 1G POWD SC8 NF FR",443925,263
ML,"TEDIS / POUR CAMED MALI",,"DOLIPRANE 500MG TAB BL2X8 XD",648641,264
ML,"TEDIS / POUR CAMED MALI",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",298685,265
ML,"TEDIS / POUR CAMED MALI",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",667138,266
ML,"TEDIS / POUR CAMED MALI",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",250800,267
ML,"TEDIS / POUR CAMED MALI",,"PROFEMIGR 150MG TAB BL10 M60 FR",371014,268
ML,"TEDIS / POUR CAMED MALI",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",594660,269
ML,"TEDIS / POUR CAMED MALI",,"SURMONTIL 25MG TAB BL5X10 M36 XD",592231,270
ML,"TEDIS / POUR CAMED MALI",,"TELFAST 180MG TABCO BL15 S4 M36 XE",655846,271
ML,"TEDIS / POUR CAMED MALI",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",242086,272
ML,"TEDIS / POUR CAMED MALI",,"ARTANE 2MG TAB BL2X25 FR",663419,273
ML,"TEDIS / POUR CAMED MALI",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",686913,274
GA,"GDE PHIE DES FORESTIERS",,"AMAREL 1MG TAB BL2X15 M36 XE",268012,1
GA,"GDE PHIE DES FORESTIERS",,"AMAREL 2MG TAB BL2X15 M36 XE",268013,2
GA,"GDE PHIE DES FORESTIERS",,"AMAREL 3MG TAB BL2X15 M36 XE",268014,3
GA,"GDE PHIE DES FORESTIERS",,"AMAREL 4MG TAB BL2X15 M36 XD",268015,4
GA,"GDE PHIE DES FORESTIERS",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",307013,5
GA,"GDE PHIE DES FORESTIERS",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",321233,6
GA,"GDE PHIE DES FORESTIERS",,"AMITRON 3G/60ML POWD BT1 M36 EX",475982,7
GA,"GDE PHIE DES FORESTIERS",,"AMITRON 500MG CAPEM BL12 M36 EX",475871,8
GA,"GDE PHIE DES FORESTIERS",,"AMITRON 500MG CAPEM BL50X10 M36 EX",475875,9
GA,"GDE PHIE DES FORESTIERS",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",196680,10
GA,"GDE PHIE DES FORESTIERS",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",196681,11
GA,"GDE PHIE DES FORESTIERS",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",281498,12
GA,"GDE PHIE DES FORESTIERS",,"ASPEGIC 1G POWD SC20 SAF M30 XD",298801,13
GA,"GDE PHIE DES FORESTIERS",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",281499,14
GA,"GDE PHIE DES FORESTIERS",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",281500,15
GA,"GDE PHIE DES FORESTIERS",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",354883,16
GA,"GDE PHIE DES FORESTIERS",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",475991,17
GA,"GDE PHIE DES FORESTIERS",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",636858,18
GA,"GDE PHIE DES FORESTIERS",,"CLOMID 50MG TAB BL10 NDSI M36 XE",551042,19
GA,"GDE PHIE DES FORESTIERS",,"CLOMID 50MG TAB BL5 NDSI M36 XE",551043,20
GA,"GDE PHIE DES FORESTIERS",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",247831,21
GA,"GDE PHIE DES FORESTIERS",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",247832,22
GA,"GDE PHIE DES FORESTIERS",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",628074,23
GA,"GDE PHIE DES FORESTIERS",,"CORDARONE 200MG TAB BL2X15 M24 XD",554523,24
GA,"GDE PHIE DES FORESTIERS",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",323487,25
GA,"GDE PHIE DES FORESTIERS",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",298682,26
GA,"GDE PHIE DES FORESTIERS",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",320343,27
GA,"GDE PHIE DES FORESTIERS",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",320344,28
GA,"GDE PHIE DES FORESTIERS",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",305481,29
GA,"GDE PHIE DES FORESTIERS",,"DAONIL 5MG TAB BL20 SWI M24 XE",305479,30
GA,"GDE PHIE DES FORESTIERS",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",630791,31
GA,"GDE PHIE DES FORESTIERS",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",624625,32
GA,"GDE PHIE DES FORESTIERS",,"DEPAKINE 500MG TABEC TB40 M36 XD",630763,33
GA,"GDE PHIE DES FORESTIERS",,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",625765,34
GA,"GDE PHIE DES FORESTIERS",,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",625767,35
GA,"GDE PHIE DES FORESTIERS",,"DITROPAN 5MG TAB BL2X30 M36 XD",240939,36
GA,"GDE PHIE DES FORESTIERS",,"DOGMATIL 50MG CAP BL30 M36 XE",611732,37
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 100MG POWD SC12 NDSI XD",627331,38
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",627329,39
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 150MG POWD SC12 NDSI XD",627332,40
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",627328,41
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",624480,42
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314,43
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",627327,44
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 300MG POWD SC12 NDSI XD",626997,45
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326,46
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",626630,47
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",292037,48
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",627330,49
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",624479,50
GA,"GDE PHIE DES FORESTIERS",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",626998,51
GA,"GDE PHIE DES FORESTIERS",,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",627160,52
GA,"GDE PHIE DES FORESTIERS",,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",528888,53
GA,"GDE PHIE DES FORESTIERS",,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",592593,54
GA,"GDE PHIE DES FORESTIERS",,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",671538,55
GA,"GDE PHIE DES FORESTIERS",,"EXACYL 500MG TAB BL20 S3 XE",541078,56
GA,"GDE PHIE DES FORESTIERS",,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",224938,57
GA,"GDE PHIE DES FORESTIERS",,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",664051,58
GA,"GDE PHIE DES FORESTIERS",,"FLAGYL 500MG/+ INJ BG25 H FR",67933,59
GA,"GDE PHIE DES FORESTIERS",,"FLAGYL 125MG/5ML SUSP BT1 XD",678014,60
GA,"GDE PHIE DES FORESTIERS",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",642941,61
GA,"GDE PHIE DES FORESTIERS",,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",476956,62
GA,"GDE PHIE DES FORESTIERS",,"FLEMING 1G-200MG INJPO VL5 M24 EX",476963,63
GA,"GDE PHIE DES FORESTIERS",,"FLEMING 3G/+ POWD BT1 M24 EX",476955,64
GA,"GDE PHIE DES FORESTIERS",,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",476957,65
GA,"GDE PHIE DES FORESTIERS",,"FLEMING 6G/+ POWD BT1 M24 EX",476954,66
GA,"GDE PHIE DES FORESTIERS",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",665371,67
GA,"GDE PHIE DES FORESTIERS",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",285368,68
GA,"GDE PHIE DES FORESTIERS",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",476933,69
GA,"GDE PHIE DES FORESTIERS",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",625681,70
GA,"GDE PHIE DES FORESTIERS",,"LASILIX 20MG/2ML INJ AM1 XE",518938,71
GA,"GDE PHIE DES FORESTIERS",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",311168,72
GA,"GDE PHIE DES FORESTIERS",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",311166,73
GA,"GDE PHIE DES FORESTIERS",,"LASILIX RETARD 60MG CAP TB30 M24 XE",293665,74
GA,"GDE PHIE DES FORESTIERS",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",239907,75
GA,"GDE PHIE DES FORESTIERS",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",292174,76
GA,"GDE PHIE DES FORESTIERS",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",436433,77
GA,"GDE PHIE DES FORESTIERS",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",214082,78
GA,"GDE PHIE DES FORESTIERS",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",346666,79
GA,"GDE PHIE DES FORESTIERS",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",245296,80
GA,"GDE PHIE DES FORESTIERS",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",592685,81
GA,"GDE PHIE DES FORESTIERS",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",592684,82
GA,"GDE PHIE DES FORESTIERS",,"NORZOL 400-600MG TABCO BL10 M36 EX",476712,83
GA,"GDE PHIE DES FORESTIERS",,"NO-SPA 40MG/2ML INJ AM25 XD",289137,84
GA,"GDE PHIE DES FORESTIERS",,"NO-SPA 40MG/2ML INJ AM5 XD",289138,85
GA,"GDE PHIE DES FORESTIERS",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",287552,86
GA,"GDE PHIE DES FORESTIERS",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",287550,87
GA,"GDE PHIE DES FORESTIERS",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",287553,88
GA,"GDE PHIE DES FORESTIERS",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",592705,89
GA,"GDE PHIE DES FORESTIERS",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",609071,90
GA,"GDE PHIE DES FORESTIERS",,"NOVALGIN 50MG/100ML SYR BT1 EX",671597,91
GA,"GDE PHIE DES FORESTIERS",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",264980,92
GA,"GDE PHIE DES FORESTIERS",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",311122,93
GA,"GDE PHIE DES FORESTIERS",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",632425,94
GA,"GDE PHIE DES FORESTIERS",,"ORELOX 100MG TABCO BL10 SWI M36 XD",298689,95
GA,"GDE PHIE DES FORESTIERS",,"ORELOX 200MG TABCO BL2X5 M36 XD",374872,96
GA,"GDE PHIE DES FORESTIERS",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",298691,97
GA,"GDE PHIE DES FORESTIERS",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",298693,98
GA,"GDE PHIE DES FORESTIERS",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",628390,99
GA,"GDE PHIE DES FORESTIERS",,"OROKEN 200MG TABCO BL8 S4 M24 XD",628389,100
GA,"GDE PHIE DES FORESTIERS",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",628391,101
GA,"GDE PHIE DES FORESTIERS",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",639164,102
GA,"GDE PHIE DES FORESTIERS",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",540717,103
GA,"GDE PHIE DES FORESTIERS",,"PROFENID 100MG INJPO VL50 H FR",172136,104
GA,"GDE PHIE DES FORESTIERS",,"PROFENID 100MG TABCO BL3X10 XD",671609,105
GA,"GDE PHIE DES FORESTIERS",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",639608,106
GA,"GDE PHIE DES FORESTIERS",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",624622,107
GA,"GDE PHIE DES FORESTIERS",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",571696,108
GA,"GDE PHIE DES FORESTIERS",,"QUINIMAX 125MG TABCO BT18 M36 XE",187750,109
GA,"GDE PHIE DES FORESTIERS",,"QUINIMAX 500MG TABCO BT9 M36 XE",187747,110
GA,"GDE PHIE DES FORESTIERS",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",479387,111
GA,"GDE PHIE DES FORESTIERS",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",479530,112
GA,"GDE PHIE DES FORESTIERS",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",323470,113
GA,"GDE PHIE DES FORESTIERS",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",323473,114
GA,"GDE PHIE DES FORESTIERS",,"RISORDAN 20MG TABCO BL3X20 M36 FR",355560,115
GA,"GDE PHIE DES FORESTIERS",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",408003,116
GA,"GDE PHIE DES FORESTIERS",,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",624775,117
GA,"GDE PHIE DES FORESTIERS",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",624774,118
GA,"GDE PHIE DES FORESTIERS",,"RULID 150MG TABCO BL10 SWI M36 XD",298698,119
GA,"GDE PHIE DES FORESTIERS",,"STILNOX 10MG TABCO BL20 S4 M48 XD",636827,120
GA,"GDE PHIE DES FORESTIERS",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",298711,121
GA,"GDE PHIE DES FORESTIERS",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",39171,122
GA,"GDE PHIE DES FORESTIERS",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",310637,123
GA,"GDE PHIE DES FORESTIERS",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689,124
GA,"GDE PHIE DES FORESTIERS",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",414074,125
GA,"GDE PHIE DES FORESTIERS",,"THIOBACTIN 3G/60ML SUSP BT1 EX",671637,126
GA,"GDE PHIE DES FORESTIERS",,"THIOBACTIN 500MG TAB BL24 EX",671639,127
GA,"GDE PHIE DES FORESTIERS",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",269069,128
GA,"GDE PHIE DES FORESTIERS",,"TRANXENE 10MG CAP BL3X10 M36 XE",489540,129
GA,"GDE PHIE DES FORESTIERS",,"TRANXENE 5MG CAP BL3X10 M36 XE",489541,130
GA,"GDE PHIE DES FORESTIERS",,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",666655,131
GA,"GDE PHIE DES FORESTIERS",,"TRIATEC 1.25MG TAB BL2X15 XD",679231,132
GA,"GDE PHIE DES FORESTIERS",,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",666654,133
GA,"GDE PHIE DES FORESTIERS",,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",646799,134
GA,"GDE PHIE DES FORESTIERS",,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",627667,135
GA,"GDE PHIE DES FORESTIERS",,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",627060,136
GA,"GDE PHIE DES FORESTIERS",,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",627061,137
GA,"GDE PHIE DES FORESTIERS",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",627062,138
GA,"GDE PHIE DES FORESTIERS",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279,139
GA,"GDE PHIE DES FORESTIERS",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",612011,140
GA,"GDE PHIE DES FORESTIERS",,"XATRAL 10MG TABCR BL30 S4 M36 XD",633072,141
GA,"GDE PHIE DES FORESTIERS",,"ZEBEN 400MG TAB BL1 M48 EX",476947,142
GA,"GDE PHIE DES FORESTIERS",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",306216,143
GA,"GDE PHIE DES FORESTIERS",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",306217,144
GA,"GDE PHIE DES FORESTIERS",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",306218,145
GA,"GDE PHIE DES FORESTIERS",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",306219,146
GA,"GDE PHIE DES FORESTIERS",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",477825,147
GA,"GDE PHIE DES FORESTIERS",,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",624773,148
GA,"GDE PHIE DES FORESTIERS",,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",666653,149
GA,"GDE PHIE DES FORESTIERS",,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",635403,150
GA,"GDE PHIE DES FORESTIERS",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",662889,151
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANETABS 1G TAB BL2X4 EX",663982,152
GA,"GDE PHIE DES FORESTIERS",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",663983,153
GA,"GDE PHIE DES FORESTIERS",,"FLAGYL 250MG TAB BL2X10 X EX",663984,154
GA,"GDE PHIE DES FORESTIERS",,"FLAGYL 500MG TAB BL14 X EX",663985,155
GA,"GDE PHIE DES FORESTIERS",,"GARDENAL 100MG TAB BL2X10 X EX",663986,156
