distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,sanofi_product_id
"TEDIS PHARMA TOGO",,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044,226
"TEDIS PHARMA TOGO",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",643215,227
"TEDIS PHARMA TOGO",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",643216,228
"TEDIS PHARMA TOGO",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",641849,229
"TEDIS PHARMA TOGO",,"FLAGYL 500MG/+ LIQ BT1 ZA",67294,230
"TEDIS PHARMA TOGO",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",645815,231
"TEDIS PHARMA TOGO",,"BOX HISTIACIL NF 150ML JBE ADU",626547,232
"TEDIS PHARMA TOGO",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",245298,233
"TEDIS PHARMA TOGO",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",352016,234
"TEDIS PHARMA TOGO",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",370351,235
"TEDIS PHARMA TOGO",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",407096,236
"TEDIS PHARMA TOGO",,"LASIX 20MG/2ML INJ AM5 XE",518946,237
"TEDIS PHARMA TOGO",,"LASIX 40MG TAB BL2X10 M36 XE",505579,238
"TEDIS PHARMA TOGO",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",436418,239
"TEDIS PHARMA TOGO",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",213714,240
"TEDIS PHARMA TOGO",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",258746,241
"TEDIS PHARMA TOGO",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451,242
"TEDIS PHARMA TOGO",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",642931,243
"TEDIS PHARMA TOGO",,"MAALOX 84G/+ SUSP BT1 XE",506739,244
"TEDIS PHARMA TOGO",,"AMARYL 1MG TAB BL3X10 M36 ZA",645820,245
"TEDIS PHARMA TOGO",,"AMARYL 2MG TAB BL3X10 M36 ZA",645818,246
"TEDIS PHARMA TOGO",,"AMARYL 4MG TAB BL3X10 M36 ZA",645819,247
"TEDIS PHARMA TOGO",,"FLAGYL 400MG TAB BT100 M24 ZA",645817,248
"TEDIS PHARMA TOGO",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926,249
"TEDIS PHARMA TOGO",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",263980,250
"TEDIS PHARMA TOGO",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",306632,251
"TEDIS PHARMA TOGO",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",651969,252
"TEDIS PHARMA TOGO",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",653312,253
"TEDIS PHARMA TOGO",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",696080,254
"TEDIS PHARMA TOGO",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",696079,255
"TEDIS PHARMA TOGO",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",652574,256
"TEDIS PHARMA TOGO",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",654229,257
"TEDIS PHARMA TOGO",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",653030,258
"TEDIS PHARMA TOGO",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",693896,259
"TEDIS PHARMA TOGO",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",651777,260
"TEDIS PHARMA TOGO",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",380567,261
"TEDIS PHARMA TOGO",,"DOLIPRANE 1G SUP BL2X4 FR",62375,262
"TEDIS PHARMA TOGO",,"DOLIPRANE 1G POWD SC8 NF FR",443925,263
"TEDIS PHARMA TOGO",,"DOLIPRANE 500MG TAB BL2X8 XD",648641,264
"TEDIS PHARMA TOGO",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",298685,265
"TEDIS PHARMA TOGO",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",667138,266
"TEDIS PHARMA TOGO",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",250800,267
"TEDIS PHARMA TOGO",,"PROFEMIGR 150MG TAB BL10 M60 FR",371014,268
"TEDIS PHARMA TOGO",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",594660,269
"TEDIS PHARMA TOGO",,"SURMONTIL 25MG TAB BL5X10 M36 XD",592231,270
"TEDIS PHARMA TOGO",,"TELFAST 180MG TABCO BL15 S4 M36 XE",655846,271
"TEDIS PHARMA TOGO",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",242086,272
"TEDIS PHARMA TOGO",,"ARTANE 2MG TAB BL2X25 FR",663419,273
"TEDIS PHARMA TOGO",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",686913,274
"PHARMACIE NOUVELLE",,"AMAREL 1MG TAB BL2X15 M36 XE",268012,1
"PHARMACIE NOUVELLE",,"AMAREL 2MG TAB BL2X15 M36 XE",268013,2
"PHARMACIE NOUVELLE",,"AMAREL 3MG TAB BL2X15 M36 XE",268014,3
"PHARMACIE NOUVELLE",,"AMAREL 4MG TAB BL2X15 M36 XD",268015,4
"PHARMACIE NOUVELLE",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",307013,5
"PHARMACIE NOUVELLE",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",321233,6
"PHARMACIE NOUVELLE",,"AMITRON 3G/60ML POWD BT1 M36 EX",475982,7
"PHARMACIE NOUVELLE",,"AMITRON 500MG CAPEM BL12 M36 EX",475871,8
"PHARMACIE NOUVELLE",,"AMITRON 500MG CAPEM BL50X10 M36 EX",475875,9
"PHARMACIE NOUVELLE",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",196680,10
"PHARMACIE NOUVELLE",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",196681,11
"PHARMACIE NOUVELLE",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",281498,12
"PHARMACIE NOUVELLE",,"ASPEGIC 1G POWD SC20 SAF M30 XD",298801,13
"PHARMACIE NOUVELLE",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",281499,14
"PHARMACIE NOUVELLE",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",281500,15
"PHARMACIE NOUVELLE",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",354883,16
"PHARMACIE NOUVELLE",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",475991,17
"PHARMACIE NOUVELLE",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",636858,18
"PHARMACIE NOUVELLE",,"CLOMID 50MG TAB BL10 NDSI M36 XE",551042,19
"PHARMACIE NOUVELLE",,"CLOMID 50MG TAB BL5 NDSI M36 XE",551043,20
"PHARMACIE NOUVELLE",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",247831,21
"PHARMACIE NOUVELLE",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",247832,22
"PHARMACIE NOUVELLE",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",628074,23
"PHARMACIE NOUVELLE",,"CORDARONE 200MG TAB BL2X15 M24 XD",554523,24
"PHARMACIE NOUVELLE",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",323487,25
"PHARMACIE NOUVELLE",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",298682,26
"PHARMACIE NOUVELLE",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",320343,27
"PHARMACIE NOUVELLE",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",320344,28
"PHARMACIE NOUVELLE",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",305481,29
"PHARMACIE NOUVELLE",,"DAONIL 5MG TAB BL20 SWI M24 XE",305479,30
"PHARMACIE NOUVELLE",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",630791,31
"PHARMACIE NOUVELLE",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",624625,32
"PHARMACIE NOUVELLE",,"DEPAKINE 500MG TABEC TB40 M36 XD",630763,33
"PHARMACIE NOUVELLE",,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",625765,34
"PHARMACIE NOUVELLE",,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",625767,35
"PHARMACIE NOUVELLE",,"DITROPAN 5MG TAB BL2X30 M36 XD",240939,36
"PHARMACIE NOUVELLE",,"DOGMATIL 50MG CAP BL30 M36 XE",611732,37
"PHARMACIE NOUVELLE",,"DOLIPRANE 100MG POWD SC12 NDSI XD",627331,38
"PHARMACIE NOUVELLE",,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",627329,39
"PHARMACIE NOUVELLE",,"DOLIPRANE 150MG POWD SC12 NDSI XD",627332,40
"PHARMACIE NOUVELLE",,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",627328,41
"PHARMACIE NOUVELLE",,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",624480,42
"PHARMACIE NOUVELLE",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314,43
"PHARMACIE NOUVELLE",,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",627327,44
"PHARMACIE NOUVELLE",,"DOLIPRANE 300MG POWD SC12 NDSI XD",626997,45
"PHARMACIE NOUVELLE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326,46
"PHARMACIE NOUVELLE",,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",626630,47
"PHARMACIE NOUVELLE",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",292037,48
"PHARMACIE NOUVELLE",,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",627330,49
"PHARMACIE NOUVELLE",,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",624479,50
"PHARMACIE NOUVELLE",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",626998,51
"PHARMACIE NOUVELLE",,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",627160,52
"PHARMACIE NOUVELLE",,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",528888,53
"PHARMACIE NOUVELLE",,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",592593,54
"PHARMACIE NOUVELLE",,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",671538,55
"PHARMACIE NOUVELLE",,"EXACYL 500MG TAB BL20 S3 XE",541078,56
"PHARMACIE NOUVELLE",,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",224938,57
"PHARMACIE NOUVELLE",,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",664051,58
"PHARMACIE NOUVELLE",,"FLAGYL 500MG/+ INJ BG25 H FR",67933,59
"PHARMACIE NOUVELLE",,"FLAGYL 125MG/5ML SUSP BT1 XD",678014,60
"PHARMACIE NOUVELLE",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",642941,61
"PHARMACIE NOUVELLE",,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",476956,62
"PHARMACIE NOUVELLE",,"FLEMING 1G-200MG INJPO VL5 M24 EX",476963,63
"PHARMACIE NOUVELLE",,"FLEMING 3G/+ POWD BT1 M24 EX",476955,64
"PHARMACIE NOUVELLE",,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",476957,65
"PHARMACIE NOUVELLE",,"FLEMING 6G/+ POWD BT1 M24 EX",476954,66
"PHARMACIE NOUVELLE",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",665371,67
"PHARMACIE NOUVELLE",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",285368,68
"PHARMACIE NOUVELLE",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",476933,69
"PHARMACIE NOUVELLE",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",625681,70
"PHARMACIE NOUVELLE",,"LASILIX 20MG/2ML INJ AM1 XE",518938,71
"PHARMACIE NOUVELLE",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",311168,72
"PHARMACIE NOUVELLE",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",311166,73
"PHARMACIE NOUVELLE",,"LASILIX RETARD 60MG CAP TB30 M24 XE",293665,74
"PHARMACIE NOUVELLE",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",239907,75
"PHARMACIE NOUVELLE",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",292174,76
"PHARMACIE NOUVELLE",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",436433,77
"PHARMACIE NOUVELLE",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",214082,78
"PHARMACIE NOUVELLE",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",346666,79
"PHARMACIE NOUVELLE",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",245296,80
"PHARMACIE NOUVELLE",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",592685,81
"PHARMACIE NOUVELLE",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",592684,82
"PHARMACIE NOUVELLE",,"NORZOL 400-600MG TABCO BL10 M36 EX",476712,83
"PHARMACIE NOUVELLE",,"NO-SPA 40MG/2ML INJ AM25 XD",289137,84
"PHARMACIE NOUVELLE",,"NO-SPA 40MG/2ML INJ AM5 XD",289138,85
"PHARMACIE NOUVELLE",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",287552,86
"PHARMACIE NOUVELLE",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",287550,87
"PHARMACIE NOUVELLE",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",287553,88
"PHARMACIE NOUVELLE",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",592705,89
"PHARMACIE NOUVELLE",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",609071,90
"PHARMACIE NOUVELLE",,"NOVALGIN 50MG/100ML SYR BT1 EX",671597,91
"PHARMACIE NOUVELLE",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",264980,92
"PHARMACIE NOUVELLE",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",311122,93
"PHARMACIE NOUVELLE",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",632425,94
"PHARMACIE NOUVELLE",,"ORELOX 100MG TABCO BL10 SWI M36 XD",298689,95
"PHARMACIE NOUVELLE",,"ORELOX 200MG TABCO BL2X5 M36 XD",374872,96
"PHARMACIE NOUVELLE",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",298691,97
"PHARMACIE NOUVELLE",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",298693,98
"PHARMACIE NOUVELLE",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",628390,99
"PHARMACIE NOUVELLE",,"OROKEN 200MG TABCO BL8 S4 M24 XD",628389,100
"PHARMACIE NOUVELLE",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",628391,101
"PHARMACIE NOUVELLE",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",639164,102
"PHARMACIE NOUVELLE",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",540717,103
"PHARMACIE NOUVELLE",,"PROFENID 100MG INJPO VL50 H FR",172136,104
"PHARMACIE NOUVELLE",,"PROFENID 100MG TABCO BL3X10 XD",671609,105
"PHARMACIE NOUVELLE",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",639608,106
"PHARMACIE NOUVELLE",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",624622,107
"PHARMACIE NOUVELLE",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",571696,108
"PHARMACIE NOUVELLE",,"QUINIMAX 125MG TABCO BT18 M36 XE",187750,109
"PHARMACIE NOUVELLE",,"QUINIMAX 500MG TABCO BT9 M36 XE",187747,110
"PHARMACIE NOUVELLE",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",479387,111
"PHARMACIE NOUVELLE",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",479530,112
"PHARMACIE NOUVELLE",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",323470,113
"PHARMACIE NOUVELLE",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",323473,114
"PHARMACIE NOUVELLE",,"RISORDAN 20MG TABCO BL3X20 M36 FR",355560,115
"PHARMACIE NOUVELLE",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",408003,116
"PHARMACIE NOUVELLE",,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",624775,117
"PHARMACIE NOUVELLE",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",624774,118
"PHARMACIE NOUVELLE",,"RULID 150MG TABCO BL10 SWI M36 XD",298698,119
"PHARMACIE NOUVELLE",,"STILNOX 10MG TABCO BL20 S4 M48 XD",636827,120
"PHARMACIE NOUVELLE",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",298711,121
"PHARMACIE NOUVELLE",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",39171,122
"PHARMACIE NOUVELLE",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",310637,123
"PHARMACIE NOUVELLE",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689,124
"PHARMACIE NOUVELLE",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",414074,125
"PHARMACIE NOUVELLE",,"THIOBACTIN 3G/60ML SUSP BT1 EX",671637,126
"PHARMACIE NOUVELLE",,"THIOBACTIN 500MG TAB BL24 EX",671639,127
"PHARMACIE NOUVELLE",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",269069,128
"PHARMACIE NOUVELLE",,"TRANXENE 10MG CAP BL3X10 M36 XE",489540,129
"PHARMACIE NOUVELLE",,"TRANXENE 5MG CAP BL3X10 M36 XE",489541,130
"PHARMACIE NOUVELLE",,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",666655,131
"PHARMACIE NOUVELLE",,"TRIATEC 1.25MG TAB BL2X15 XD",679231,132
"PHARMACIE NOUVELLE",,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",666654,133
"PHARMACIE NOUVELLE",,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",646799,134
"PHARMACIE NOUVELLE",,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",627667,135
"PHARMACIE NOUVELLE",,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",627060,136
"PHARMACIE NOUVELLE",,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",627061,137
"PHARMACIE NOUVELLE",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",627062,138
"PHARMACIE NOUVELLE",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279,139
"PHARMACIE NOUVELLE",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",612011,140
"PHARMACIE NOUVELLE",,"XATRAL 10MG TABCR BL30 S4 M36 XD",633072,141
"PHARMACIE NOUVELLE",,"ZEBEN 400MG TAB BL1 M48 EX",476947,142
"PHARMACIE NOUVELLE",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",306216,143
"PHARMACIE NOUVELLE",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",306217,144
"PHARMACIE NOUVELLE",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",306218,145
"PHARMACIE NOUVELLE",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",306219,146
"PHARMACIE NOUVELLE",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",477825,147
"PHARMACIE NOUVELLE",,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",624773,148
"PHARMACIE NOUVELLE",,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",666653,149
"PHARMACIE NOUVELLE",,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",635403,150
"PHARMACIE NOUVELLE",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",662889,151
"PHARMACIE NOUVELLE",,"DOLIPRANETABS 1G TAB BL2X4 EX",663982,152
"PHARMACIE NOUVELLE",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",663983,153
"PHARMACIE NOUVELLE",,"FLAGYL 250MG TAB BL2X10 X EX",663984,154
"PHARMACIE NOUVELLE",,"FLAGYL 500MG TAB BL14 X EX",663985,155
"PHARMACIE NOUVELLE",,"GARDENAL 100MG TAB BL2X10 X EX",663986,156
"PHARMACIE NOUVELLE",,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",663981,157
"PHARMACIE NOUVELLE",,"QUINIMAX 500MG/4ML INJ AM25 X EX",663996,158
"PHARMACIE NOUVELLE",,"QUINIMAX 250MG/2ML INJ AM25 X EX",663995,159
"PHARMACIE NOUVELLE",,"QUINIMAX 500MG/4ML INJ AM3 X EX",663998,160
"PHARMACIE NOUVELLE",,"PROFENID 150MG/+ SYR BT1 X EX",663992,161
"PHARMACIE NOUVELLE",,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",639628,162
"PHARMACIE NOUVELLE",,"FLAGYL 500MG TABCO BL2X7 M36 XD",671212,163
"PHARMACIE NOUVELLE",,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",516219,164
"PHARMACIE NOUVELLE",,"APROVASC 150-10MG TAB BL4X7 M36 XD",539185,165
"PHARMACIE NOUVELLE",,"APROVASC 150-5MG TAB BL4X7 M36 XD",539183,166
"PHARMACIE NOUVELLE",,"APROVASC 300-10MG TAB BL4X7 M36 XD",539181,167
"PHARMACIE NOUVELLE",,"APROVASC 300-5MG TAB BL4X7 M36 XD",539182,168
"PHARMACIE NOUVELLE",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",405018,169
"PHARMACIE NOUVELLE",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",405039,170
"PHARMACIE NOUVELLE",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",405069,171
"PHARMACIE NOUVELLE",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",291024,172
"PHARMACIE NOUVELLE",,"PLAVIX 75MG TABCO BL2X14 M36 XE",222428,173
"PHARMACIE NOUVELLE",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",694156,174
"PHARMACIE NOUVELLE",,"XATRAL 10MG TABCR BL30 M36 XD",545747,175
"PHARMACIE NOUVELLE",,"GARDENAL 50MG TAB BL3X10 X EX",663987,176
"PHARMACIE NOUVELLE",,"CORDARONE 200MG TAB BL2X15 M36 XD",554510,177
"PHARMACIE NOUVELLE",,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",646872,178
"PHARMACIE NOUVELLE",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",297260,179
"PHARMACIE NOUVELLE",,"LACTACYD 120ML LIQSO BT1 XD",671563,180
"PHARMACIE NOUVELLE",,"LACTACYD 200ML LIQSO BT1 XD",671568,181
"PHARMACIE NOUVELLE",,"OMIZEC 20MG CAP BL4X7 H EX",698117,182
"PHARMACIE NOUVELLE",,"BIOFERON 200ML SYR BT1 M30 H EX",679090,183
"PHARMACIE NOUVELLE",,"IBEX 200MG+ CAP BL2X12 H EX",698115,184
"PHARMACIE NOUVELLE",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",684820,185
"PHARMACIE NOUVELLE",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",224948,186
"PHARMACIE NOUVELLE",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",476714,187
"PHARMACIE NOUVELLE",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",626499,188
"PHARMACIE NOUVELLE",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",241634,189
"PHARMACIE NOUVELLE",,"STILNOX 10MG TABCO BL14 S4 M48 XD",636825,190
"PHARMACIE NOUVELLE",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737,191
"PHARMACIE NOUVELLE",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",663988,192
"PHARMACIE NOUVELLE",,"AMEDIN 10MG TAB BL2X14 M36 MG",475652,193
"PHARMACIE NOUVELLE",,"AMEDIN 5MG TAB BL2X14 M36 UG",475862,194
"PHARMACIE NOUVELLE",,"AXACEF 250MG TABCO BL10 M36 MG",475987,195
"PHARMACIE NOUVELLE",,"AXACEF 500MG TABCO BL10 M36 MG",475988,196
"PHARMACIE NOUVELLE",,"DYMOL 50-500MG TABEC BL10 M36 MG",476664,197
"PHARMACIE NOUVELLE",,"ZOXON 1G INJPO VL100 M36 MG",476624,198
"PHARMACIE NOUVELLE",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",663994,199
"PHARMACIE NOUVELLE",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",264433,200
"PHARMACIE NOUVELLE",,"ELOXATINE 100MG/20ML INJ VL1 H FR",407073,201
"PHARMACIE NOUVELLE",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",355496,202
"PHARMACIE NOUVELLE",,"ARTANE 5MG TAB BL20 FR",665401,203
"PHARMACIE NOUVELLE",,"DOLIPRANE 1G TAB BL2X4 M24 XD",650739,204
"PHARMACIE NOUVELLE",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",627595,205
"PHARMACIE NOUVELLE",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",627597,206
"PHARMACIE NOUVELLE",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",261604,207
"PHARMACIE NOUVELLE",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",261605,208
"PHARMACIE NOUVELLE",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",632896,209
"PHARMACIE NOUVELLE",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",261608,210
"PHARMACIE NOUVELLE",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",261610,211
"PHARMACIE NOUVELLE",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",306220,212
"PHARMACIE NOUVELLE",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",306222,213
"PHARMACIE NOUVELLE",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",306225,214
"PHARMACIE NOUVELLE",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",306226,215
"PHARMACIE NOUVELLE",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",502299,216
"PHARMACIE NOUVELLE",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",476009,217
"PHARMACIE NOUVELLE",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",477015,218
"PHARMACIE NOUVELLE",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",477034,219
"PHARMACIE NOUVELLE",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",476043,220
"PHARMACIE NOUVELLE",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",415360,221
"PHARMACIE NOUVELLE",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",615902,222
"PHARMACIE NOUVELLE",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",250798,223
"PHARMACIE NOUVELLE",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",251781,224
"PHARMACIE NOUVELLE",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",477787,225
