distributor,distributor_product_name,sanofi_product_name,sanofi_product_id
"HARLEYS LIMITED",,"AMAREL 1MG TAB BL2X15 M36 XE",1
"HARLEYS LIMITED",,"AMAREL 2MG TAB BL2X15 M36 XE",2
"HARLEYS LIMITED",,"AMAREL 3MG TAB BL2X15 M36 XE",3
"HARLEYS LIMITED",,"AMAREL 4MG TAB BL2X15 M36 XD",4
"HARLEYS LIMITED",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",5
"HARLEYS LIMITED",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",6
"HARLEYS LIMITED",,"AMITRON 3G/60ML POWD BT1 M36 EX",7
"HARLEYS LIMITED",,"AMITRON 500MG CAPEM BL12 M36 EX",8
"HARLEYS LIMITED",,"AMITRON 500MG CAPEM BL50X10 M36 EX",9
"HARLEYS LIMITED",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",10
"HARLEYS LIMITED",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",11
"HARLEYS LIMITED",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",12
"HARLEYS LIMITED",,"ASPEGIC 1G POWD SC20 SAF M30 XD",13
"HARLEYS LIMITED",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",14
"HARLEYS LIMITED",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",15
"HARLEYS LIMITED",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",16
"HARLEYS LIMITED",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",17
"HARLEYS LIMITED",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",18
"HARLEYS LIMITED",,"CLOMID 50MG TAB BL10 NDSI M36 XE",19
"HARLEYS LIMITED",,"CLOMID 50MG TAB BL5 NDSI M36 XE",20
"HARLEYS LIMITED",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",21
"HARLEYS LIMITED",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",22
"HARLEYS LIMITED",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",23
"HARLEYS LIMITED",,"CORDARONE 200MG TAB BL2X15 M24 XD",24
"HARLEYS LIMITED",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",25
"HARLEYS LIMITED",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",26
"HARLEYS LIMITED",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",27
"HARLEYS LIMITED",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",28
"HARLEYS LIMITED",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",29
"HARLEYS LIMITED",,"DAONIL 5MG TAB BL20 SWI M24 XE",30
"HARLEYS LIMITED",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",31
"HARLEYS LIMITED",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",32
"HARLEYS LIMITED",,"DEPAKINE 500MG TABEC TB40 M36 XD",33
"HARLEYS LIMITED",,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",34
"HARLEYS LIMITED",,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",35
"HARLEYS LIMITED",,"DITROPAN 5MG TAB BL2X30 M36 XD",36
"HARLEYS LIMITED",,"DOGMATIL 50MG CAP BL30 M36 XE",37
"HARLEYS LIMITED",,"DOLIPRANE 100MG POWD SC12 NDSI XD",38
"HARLEYS LIMITED",,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",39
"HARLEYS LIMITED",,"DOLIPRANE 150MG POWD SC12 NDSI XD",40
"HARLEYS LIMITED",,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",41
"HARLEYS LIMITED",,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",42
"HARLEYS LIMITED",,"DOLIPRANE 200MG POWD SC12 NDSI XD",43
"HARLEYS LIMITED",,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",44
"HARLEYS LIMITED",,"DOLIPRANE 300MG POWD SC12 NDSI XD",45
"HARLEYS LIMITED",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",46
"HARLEYS LIMITED",,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",47
"HARLEYS LIMITED",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",48
"HARLEYS LIMITED",,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",49
"HARLEYS LIMITED",,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",50
"HARLEYS LIMITED",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",51
"HARLEYS LIMITED",,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",52
"HARLEYS LIMITED",,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",53
"HARLEYS LIMITED",,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",54
"HARLEYS LIMITED",,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",55
"HARLEYS LIMITED",,"EXACYL 500MG TAB BL20 S3 XE",56
"HARLEYS LIMITED",,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",57
"HARLEYS LIMITED",,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",58
"HARLEYS LIMITED",,"FLAGYL 500MG/+ INJ BG25 H FR",59
"HARLEYS LIMITED",,"FLAGYL 125MG/5ML SUSP BT1 XD",60
"HARLEYS LIMITED",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",61
"HARLEYS LIMITED",,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",62
"HARLEYS LIMITED",,"FLEMING 1G-200MG INJPO VL5 M24 EX",63
"HARLEYS LIMITED",,"FLEMING 3G/+ POWD BT1 M24 EX",64
"HARLEYS LIMITED",,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",65
"HARLEYS LIMITED",,"FLEMING 6G/+ POWD BT1 M24 EX",66
"HARLEYS LIMITED",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",67
"HARLEYS LIMITED",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",68
"HARLEYS LIMITED",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",69
"HARLEYS LIMITED",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",70
"HARLEYS LIMITED",,"LASILIX 20MG/2ML INJ AM1 XE",71
"HARLEYS LIMITED",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",72
"HARLEYS LIMITED",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",73
"HARLEYS LIMITED",,"LASILIX RETARD 60MG CAP TB30 M24 XE",74
"HARLEYS LIMITED",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",75
"HARLEYS LIMITED",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",76
"HARLEYS LIMITED",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",77
"HARLEYS LIMITED",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",78
"HARLEYS LIMITED",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",79
"HARLEYS LIMITED",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",80
"HARLEYS LIMITED",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",81
"HARLEYS LIMITED",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",82
"HARLEYS LIMITED",,"NORZOL 400-600MG TABCO BL10 M36 EX",83
"HARLEYS LIMITED",,"NO-SPA 40MG/2ML INJ AM25 XD",84
"HARLEYS LIMITED",,"NO-SPA 40MG/2ML INJ AM5 XD",85
"HARLEYS LIMITED",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",86
"HARLEYS LIMITED",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",87
"HARLEYS LIMITED",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",88
"HARLEYS LIMITED",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",89
"HARLEYS LIMITED",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",90
"HARLEYS LIMITED",,"NOVALGIN 50MG/100ML SYR BT1 EX",91
"HARLEYS LIMITED",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",92
"HARLEYS LIMITED",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",93
"HARLEYS LIMITED",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",94
"HARLEYS LIMITED",,"ORELOX 100MG TABCO BL10 SWI M36 XD",95
"HARLEYS LIMITED",,"ORELOX 200MG TABCO BL2X5 M36 XD",96
"HARLEYS LIMITED",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",97
"HARLEYS LIMITED",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",98
"HARLEYS LIMITED",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",99
"HARLEYS LIMITED",,"OROKEN 200MG TABCO BL8 S4 M24 XD",100
"HARLEYS LIMITED",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",101
"HARLEYS LIMITED",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",102
"HARLEYS LIMITED",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",103
"HARLEYS LIMITED",,"PROFENID 100MG INJPO VL50 H FR",104
"HARLEYS LIMITED",,"PROFENID 100MG TABCO BL3X10 XD",105
"HARLEYS LIMITED",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",106
"HARLEYS LIMITED",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",107
"HARLEYS LIMITED",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",108
"HARLEYS LIMITED",,"QUINIMAX 125MG TABCO BT18 M36 XE",109
"HARLEYS LIMITED",,"QUINIMAX 500MG TABCO BT9 M36 XE",110
"HARLEYS LIMITED",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",111
"HARLEYS LIMITED",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",112
"HARLEYS LIMITED",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",113
"HARLEYS LIMITED",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",114
"HARLEYS LIMITED",,"RISORDAN 20MG TABCO BL3X20 M36 FR",115
"HARLEYS LIMITED",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",116
"HARLEYS LIMITED",,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",117
"HARLEYS LIMITED",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",118
"HARLEYS LIMITED",,"RULID 150MG TABCO BL10 SWI M36 XD",119
"HARLEYS LIMITED",,"STILNOX 10MG TABCO BL20 S4 M48 XD",120
"HARLEYS LIMITED",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",121
"HARLEYS LIMITED",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",122
"HARLEYS LIMITED",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",123
"HARLEYS LIMITED",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",124
"HARLEYS LIMITED",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",125
"HARLEYS LIMITED",,"THIOBACTIN 3G/60ML SUSP BT1 EX",126
"HARLEYS LIMITED",,"THIOBACTIN 500MG TAB BL24 EX",127
"HARLEYS LIMITED",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",128
"HARLEYS LIMITED",,"TRANXENE 10MG CAP BL3X10 M36 XE",129
"HARLEYS LIMITED",,"TRANXENE 5MG CAP BL3X10 M36 XE",130
"HARLEYS LIMITED",,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",131
"HARLEYS LIMITED",,"TRIATEC 1.25MG TAB BL2X15 XD",132
"HARLEYS LIMITED",,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",133
"HARLEYS LIMITED",,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",134
"HARLEYS LIMITED",,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",135
"HARLEYS LIMITED",,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",136
"HARLEYS LIMITED",,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",137
"HARLEYS LIMITED",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",138
"HARLEYS LIMITED",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",139
"HARLEYS LIMITED",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",140
"HARLEYS LIMITED",,"XATRAL 10MG TABCR BL30 S4 M36 XD",141
"HARLEYS LIMITED",,"ZEBEN 400MG TAB BL1 M48 EX",142
"HARLEYS LIMITED",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",143
"HARLEYS LIMITED",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",144
"HARLEYS LIMITED",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",145
"HARLEYS LIMITED",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",146
"HARLEYS LIMITED",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",147
"HARLEYS LIMITED",,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",148
"HARLEYS LIMITED",,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",149
"HARLEYS LIMITED",,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",150
"HARLEYS LIMITED",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",151
"HARLEYS LIMITED",,"DOLIPRANETABS 1G TAB BL2X4 EX",152
"HARLEYS LIMITED",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",153
"HARLEYS LIMITED",,"FLAGYL 250MG TAB BL2X10 X EX",154
"HARLEYS LIMITED",,"FLAGYL 500MG TAB BL14 X EX",155
"HARLEYS LIMITED",,"GARDENAL 100MG TAB BL2X10 X EX",156
"HARLEYS LIMITED",,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",157
"HARLEYS LIMITED",,"QUINIMAX 500MG/4ML INJ AM25 X EX",158
"HARLEYS LIMITED",,"QUINIMAX 250MG/2ML INJ AM25 X EX",159
"HARLEYS LIMITED",,"QUINIMAX 500MG/4ML INJ AM3 X EX",160
"HARLEYS LIMITED",,"PROFENID 150MG/+ SYR BT1 X EX",161
"HARLEYS LIMITED",,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",162
"HARLEYS LIMITED",,"FLAGYL 500MG TABCO BL2X7 M36 XD",163
"HARLEYS LIMITED",,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",164
"HARLEYS LIMITED",,"APROVASC 150-10MG TAB BL4X7 M36 XD",165
"HARLEYS LIMITED",,"APROVASC 150-5MG TAB BL4X7 M36 XD",166
"HARLEYS LIMITED",,"APROVASC 300-10MG TAB BL4X7 M36 XD",167
"HARLEYS LIMITED",,"APROVASC 300-5MG TAB BL4X7 M36 XD",168
"HARLEYS LIMITED",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",169
"HARLEYS LIMITED",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",170
"HARLEYS LIMITED",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",171
"HARLEYS LIMITED",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",172
"HARLEYS LIMITED",,"PLAVIX 75MG TABCO BL2X14 M36 XE",173
"HARLEYS LIMITED",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",174
"HARLEYS LIMITED",,"XATRAL 10MG TABCR BL30 M36 XD",175
"HARLEYS LIMITED",,"GARDENAL 50MG TAB BL3X10 X EX",176
"HARLEYS LIMITED",,"CORDARONE 200MG TAB BL2X15 M36 XD",177
"HARLEYS LIMITED",,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",178
"HARLEYS LIMITED",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",179
"HARLEYS LIMITED",,"LACTACYD 120ML LIQSO BT1 XD",180
"HARLEYS LIMITED",,"LACTACYD 200ML LIQSO BT1 XD",181
"HARLEYS LIMITED",,"OMIZEC 20MG CAP BL4X7 H EX",182
"HARLEYS LIMITED",,"BIOFERON 200ML SYR BT1 M30 H EX",183
"HARLEYS LIMITED",,"IBEX 200MG+ CAP BL2X12 H EX",184
"HARLEYS LIMITED",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",185
"HARLEYS LIMITED",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",186
"HARLEYS LIMITED",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",187
"HARLEYS LIMITED",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",188
"HARLEYS LIMITED",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",189
"HARLEYS LIMITED",,"STILNOX 10MG TABCO BL14 S4 M48 XD",190
"HARLEYS LIMITED",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",191
"HARLEYS LIMITED",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",192
"HARLEYS LIMITED",,"AMEDIN 10MG TAB BL2X14 M36 MG",193
"HARLEYS LIMITED",,"AMEDIN 5MG TAB BL2X14 M36 UG",194
"HARLEYS LIMITED",,"AXACEF 250MG TABCO BL10 M36 MG",195
"HARLEYS LIMITED",,"AXACEF 500MG TABCO BL10 M36 MG",196
"HARLEYS LIMITED",,"DYMOL 50-500MG TABEC BL10 M36 MG",197
"HARLEYS LIMITED",,"ZOXON 1G INJPO VL100 M36 MG",198
"HARLEYS LIMITED",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",199
"HARLEYS LIMITED",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",200
"HARLEYS LIMITED",,"ELOXATINE 100MG/20ML INJ VL1 H FR",201
"HARLEYS LIMITED",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",202
"HARLEYS LIMITED",,"ARTANE 5MG TAB BL20 FR",203
"HARLEYS LIMITED",,"DOLIPRANE 1G TAB BL2X4 M24 XD",204
"HARLEYS LIMITED",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",205
"HARLEYS LIMITED",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",206
"HARLEYS LIMITED",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",207
"HARLEYS LIMITED",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",208
"HARLEYS LIMITED",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",209
"HARLEYS LIMITED",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",210
"HARLEYS LIMITED",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",211
"HARLEYS LIMITED",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",212
"HARLEYS LIMITED",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",213
"HARLEYS LIMITED",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",214
"HARLEYS LIMITED",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",215
"HARLEYS LIMITED",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",216
"HARLEYS LIMITED",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",217
"HARLEYS LIMITED",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",218
"HARLEYS LIMITED",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",219
"HARLEYS LIMITED",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",220
"HARLEYS LIMITED",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",221
"HARLEYS LIMITED",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",222
"HARLEYS LIMITED",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",223
"HARLEYS LIMITED",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",224
"HARLEYS LIMITED",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",225
"HARLEYS LIMITED",,"ZOXON 1G INJPO VL1+AM1 M36 KE",226
"HARLEYS LIMITED",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",227
"HARLEYS LIMITED",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",228
"HARLEYS LIMITED",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",229
"HARLEYS LIMITED",,"FLAGYL 500MG/+ LIQ BT1 ZA",230
"HARLEYS LIMITED",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",231
"HARLEYS LIMITED",,"BOX HISTIACIL NF 150ML JBE ADU",232
"HARLEYS LIMITED",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",233
"HARLEYS LIMITED",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",234
"HARLEYS LIMITED",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",235
"HARLEYS LIMITED",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",236
"HARLEYS LIMITED",,"LASIX 20MG/2ML INJ AM5 XE",237
"HARLEYS LIMITED",,"LASIX 40MG TAB BL2X10 M36 XE",238
"HARLEYS LIMITED",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",239
"HARLEYS LIMITED",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",240
"HARLEYS LIMITED",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",241
"HARLEYS LIMITED",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",242
"HARLEYS LIMITED",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",243
"HARLEYS LIMITED",,"MAALOX 84G/+ SUSP BT1 XE",244
"HARLEYS LIMITED",,"AMARYL 1MG TAB BL3X10 M36 ZA",245
"HARLEYS LIMITED",,"AMARYL 2MG TAB BL3X10 M36 ZA",246
"HARLEYS LIMITED",,"AMARYL 4MG TAB BL3X10 M36 ZA",247
"HARLEYS LIMITED",,"FLAGYL 400MG TAB BT100 M24 ZA",248
"HARLEYS LIMITED",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",249
"HARLEYS LIMITED",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",250
"HARLEYS LIMITED",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",251
"HARLEYS LIMITED",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",252
"HARLEYS LIMITED",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",253
"HARLEYS LIMITED",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",254
"HARLEYS LIMITED",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",255
"HARLEYS LIMITED",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",256
"HARLEYS LIMITED",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",257
"HARLEYS LIMITED",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",258
"HARLEYS LIMITED",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",259
"HARLEYS LIMITED",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",260
"HARLEYS LIMITED",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",261
"HARLEYS LIMITED",,"DOLIPRANE 1G SUP BL2X4 FR",262
"HARLEYS LIMITED",,"DOLIPRANE 1G POWD SC8 NF FR",263
"HARLEYS LIMITED",,"DOLIPRANE 500MG TAB BL2X8 XD",264
"HARLEYS LIMITED",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",265
"HARLEYS LIMITED",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",266
"HARLEYS LIMITED",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",267
"HARLEYS LIMITED",,"PROFEMIGR 150MG TAB BL10 M60 FR",268
"HARLEYS LIMITED",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",269
"HARLEYS LIMITED",,"SURMONTIL 25MG TAB BL5X10 M36 XD",270
"HARLEYS LIMITED",,"TELFAST 180MG TABCO BL15 S4 M36 XE",271
"HARLEYS LIMITED",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",272
"HARLEYS LIMITED",,"ARTANE 2MG TAB BL2X25 FR",273
"HARLEYS LIMITED",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",274
"EAST CANTONMENTS PHARMACY",,"AMAREL 1MG TAB BL2X15 M36 XE",1
"EAST CANTONMENTS PHARMACY",,"AMAREL 2MG TAB BL2X15 M36 XE",2
"EAST CANTONMENTS PHARMACY",,"AMAREL 3MG TAB BL2X15 M36 XE",3
"EAST CANTONMENTS PHARMACY",,"AMAREL 4MG TAB BL2X15 M36 XD",4
"EAST CANTONMENTS PHARMACY",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",5
"EAST CANTONMENTS PHARMACY",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",6
"EAST CANTONMENTS PHARMACY",,"AMITRON 3G/60ML POWD BT1 M36 EX",7
"EAST CANTONMENTS PHARMACY",,"AMITRON 500MG CAPEM BL12 M36 EX",8
"EAST CANTONMENTS PHARMACY",,"AMITRON 500MG CAPEM BL50X10 M36 EX",9
"EAST CANTONMENTS PHARMACY",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",10
"EAST CANTONMENTS PHARMACY",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",11
"EAST CANTONMENTS PHARMACY",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",12
"EAST CANTONMENTS PHARMACY",,"ASPEGIC 1G POWD SC20 SAF M30 XD",13
"EAST CANTONMENTS PHARMACY",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",14
"EAST CANTONMENTS PHARMACY",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",15
"EAST CANTONMENTS PHARMACY",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",16
"EAST CANTONMENTS PHARMACY",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",17
"EAST CANTONMENTS PHARMACY",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",18
"EAST CANTONMENTS PHARMACY",,"CLOMID 50MG TAB BL10 NDSI M36 XE",19
"EAST CANTONMENTS PHARMACY",,"CLOMID 50MG TAB BL5 NDSI M36 XE",20
"EAST CANTONMENTS PHARMACY",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",21
"EAST CANTONMENTS PHARMACY",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",22
"EAST CANTONMENTS PHARMACY",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",23
"EAST CANTONMENTS PHARMACY",,"CORDARONE 200MG TAB BL2X15 M24 XD",24
"EAST CANTONMENTS PHARMACY",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",25
"EAST CANTONMENTS PHARMACY",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",26
"EAST CANTONMENTS PHARMACY",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",27
"EAST CANTONMENTS PHARMACY",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",28
"EAST CANTONMENTS PHARMACY",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",29
"EAST CANTONMENTS PHARMACY",,"DAONIL 5MG TAB BL20 SWI M24 XE",30
"EAST CANTONMENTS PHARMACY",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",31
"EAST CANTONMENTS PHARMACY",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",32
"EAST CANTONMENTS PHARMACY",,"DEPAKINE 500MG TABEC TB40 M36 XD",33
