country,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,,
KE,Harleys,Flagyl Suspension 200mg/5ml 100ml,FLAGYL 200MG/5ML SUSP BT1 M24 ZA,645815,,
KE,Harleys,Flagyl Tablets 400mg 100's,FLAGYL 400MG TAB BT100 M24 ZA,645817,,
KE,Surgipharm,FLAGYL TABS 400mg * 100's,FLAGYL 400MG TAB BT100 M24 ZA,645817,,
KE,Laborex,FLAGYL TABS 400MG 100'S       ,FLAGYL 400MG TAB BT100 M24 ZA,645817,,
KE,Harleys,Flagyl Viaflex 0.5mg injection- 100ml,FLAGYL 500MG/+ LIQ BT1 ZA,67294,,
KE,Harleys,Fleming 1.2g Dry Powder For Injection 5's,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
BF,LABOREX,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
BF,UBIPHARM,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
BF,DPBF,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
BF,TEDIS,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
CG,LABOREX BRZ,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
CG,LABOREX PNR,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
CG,SEP BRZ,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
CG,SEP PNR,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
CG,UBI BRZ,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
CG,UBI PNR,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
GN,SGIP,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
GN,SODIPH,FLEMING 1000+200MG INJ FL/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
GN,LABOREX,FLEMING 1000+200MG INJ FL/5 / 1gr  200mg INJ AMP/5,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
KE,Laborex,FLEMING 1000MG TAB 2X7 NS     ,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043,,
KE,Laborex,FLEMING 1000MG TAB 2X7 NS     ,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043,,
UG,Surgipharm,Fleming 1000mg Tab 2x7(Amox 875mg/clav125mg),FLEMING 875-125MG TABCO BL2X7 M24 EX,476043,,
KE,Highchem,FLEMING 1000mg+200mg 5's INJ,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
KE,Laborex,FLEMING 156,,,,
KE,Harleys,FLEMING 156MG/5ML SUSP. 100ML,FLEMING 2.5G/+ INJPO BTX1 M24 EX,476006,,
KE,Laborex,FLEMING 1G 200MG INJ VL/5     ,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
BF,LABOREX,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
BF,UBIPHARM,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
BF,DPBF,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
BF,TEDIS,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
CG,LABOREX BRZ,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
CG,LABOREX PNR,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
CG,SEP BRZ,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
CG,SEP PNR,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
CG,UBI BRZ,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
CG,UBI PNR,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
GN,LABOREX,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
GN,SGIP,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
GN,SODIPH,FLEMING 1G-125MG COMP BL2X8,FLEMING 1G-125MG TABCO BL2X8 M24 EX,476956,,
KE,Harleys,Fleming 1gm Tablets 14's,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043,,
KE,Harleys,Fleming 1gm Tablets 14's,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043,,
KE,Laborex,FLEMING 228,,,,
KE,Highchem,FLEMING 228.5mg/5ml 70ml SUSPE..,FLEMING 2.8G/70ML+ INJPO BTX1 M24 EX,476009,,
KE,Harleys,Fleming 228.5mg/5ml Dry Powder For Suspension 70ml,FLEMING 2.8G/70ML+ INJPO BTX1 M24 EX,476009,,
UG,Eris,Fleming 228mg/5ml,,,,
BF,LABOREX,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
BF,UBIPHARM,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
BF,DPBF,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
BF,TEDIS,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,LABOREX BRZ,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,LABOREX PNR,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,SEP BRZ,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,SEP PNR,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,UBI BRZ,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,UBI PNR,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
GN,SGIP,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
GN,SODIPH,FLEMING 250/31.25MG P SUSP60ML,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
GN,LABOREX,FLEMING 250/31.25MG P SUSP60ML/ 3gr/60ml +Pdr ,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
KE,Laborex,FLEMING 375MG TAB 2X10        ,FLEMING 250-125MG TABCO BL2X10 M24 NG,,,
KE,Harleys,FLEMING 375MG TABS 20S,FLEMING 250-125MG TABCO BL2X10 M24 NG,,,
CG,LABOREX BRZ,FLEMING 3G/60ML+ INJPO BTX1 M24 EX,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,LABOREX PNR,FLEMING 3G/60ML+ INJPO BTX1 M24 EX,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,SEP BRZ,FLEMING 3G/60ML+ INJPO BTX1 M24 EX,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,SEP PNR,FLEMING 3G/60ML+ INJPO BTX1 M24 EX,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,UBI BRZ,FLEMING 3G/60ML+ INJPO BTX1 M24 EX,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
CG,UBI PNR,FLEMING 3G/60ML+ INJPO BTX1 M24 EX,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
GN,LABOREX,FLEMING 3G/60ML+ INJPO BTX1 M24 EX,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
GN,SGIP,FLEMING 3G/60ML+ INJPO BTX1 M24 EX,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
GN,SODIPH,FLEMING 3G/60ML+ INJPO BTX1 M24 EX,FLEMING 3G/+ POWD BT1 M24 EX,476955,,
KE,Harleys,Fleming 457mg/5ml Dry Powder For Suspension 70ml,FLEMING 5.6G/70ML+ INJPO BTX1 M24 KE,477034,,
KE,Laborex,FLEMING 457MG/5ML DS 70ML NS  ,FLEMING 5.6G/70ML+ INJPO BTX1 M24 KE,477034,,
UG,Surgipharm,Fleming 457mg/5ml Susp.X70ml,FLEMING 5.6G/70ML+ INJPO BTX1 M24 KE,477034,,
KE,Laborex,FLEMING 500/125 TAB2X7MS/KENYA,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
BF,LABOREX,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
BF,UBIPHARM,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
BF,DPBF,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
BF,TEDIS,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,LABOREX BRZ,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,LABOREX PNR,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,SEP BRZ,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,SEP PNR,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,UBI BRZ,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,UBI PNR,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
GN,SGIP,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
GN,SODIPH,FLEMING 500/62.5 PDR SUSP60ML,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
GN,LABOREX,FLEMING 500/62.5 PDR SUSP60ML/ 6gr/60ml + PDR ,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,LABOREX BRZ,FLEMING 500-125MG CP BL2X7,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
CG,LABOREX PNR,FLEMING 500-125MG CP BL2X7,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
CG,SEP BRZ,FLEMING 500-125MG CP BL2X7,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
CG,SEP PNR,FLEMING 500-125MG CP BL2X7,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
CG,UBI BRZ,FLEMING 500-125MG CP BL2X7,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
CG,UBI PNR,FLEMING 500-125MG CP BL2X7,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
GN,LABOREX,FLEMING 500-125MG CP BL2X7,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
GN,SGIP,FLEMING 500-125MG CP BL2X7,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
GN,SODIPH,FLEMING 500-125MG CP BL2X7,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
BF,LABOREX,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
BF,UBIPHARM,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
BF,DPBF,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
BF,TEDIS,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
CG,LABOREX BRZ,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
CG,LABOREX PNR,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
CG,SEP BRZ,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
CG,SEP PNR,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
CG,UBI BRZ,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
CG,UBI PNR,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
GN,LABOREX,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
GN,SGIP,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
GN,SODIPH,FLEMING 500-62.5MG CP BL2X8,FLEMING 500-62.5MG TABCO BL2X8 M24 EX,476957,,
KE,Highchem,FLEMING 500mg+125mg TABS 14'S,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
KE,Harleys,Fleming 625mg Tablets 14's,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
UG,Eris,Fleming 625mg Tabs,,,,
CG,LABOREX BRZ,FLEMING 6G/60ML+ INJPO BTX1 M24 EX,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,LABOREX PNR,FLEMING 6G/60ML+ INJPO BTX1 M24 EX,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,SEP BRZ,FLEMING 6G/60ML+ INJPO BTX1 M24 EX,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,SEP PNR,FLEMING 6G/60ML+ INJPO BTX1 M24 EX,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,UBI BRZ,FLEMING 6G/60ML+ INJPO BTX1 M24 EX,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
CG,UBI PNR,FLEMING 6G/60ML+ INJPO BTX1 M24 EX,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
GN,LABOREX,FLEMING 6G/60ML+ INJPO BTX1 M24 EX,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
GN,SGIP,FLEMING 6G/60ML+ INJPO BTX1 M24 EX,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
GN,SODIPH,FLEMING 6G/60ML+ INJPO BTX1 M24 EX,FLEMING 6G/+ POWD BT1 M24 EX,476954,,
KE,Highchem,FLEMING 875mg+125mg TABS 14'S,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043,,
KE,Highchem,FLEMING 875mg+125mg TABS 14'S,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043,,
KE,Surgipharm,FLEMING INJ 1.2GM * 5'S,FLEMING 1G-200MG INJPO VL5 M24 EX,476963,,
KE,Surgipharm,FLEMING SUSP 228.5MG/5ML * 70ML,FLEMING 2.8G/70ML+ INJPO BTX1 M24 EX,476009,,
KE,Surgipharm,FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),FLEMING 2.8G/70ML+ INJPO BTX1 M24 EX,476009,,
UG,Surgipharm,Fleming Susp 228/5ml x 70ml (Co-Amoxiclav),FLEMING 2.8G/70ML+ INJPO BTX1 M24 EX,476009,,
KE,Surgipharm,FLEMING SUSP 457MG/5ML * 70ML,FLEMING 5.6G/70ML+ INJPO BTX1 M24 KE,477034,,
KE,Surgipharm,FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),FLEMING 5.6G/70ML+ INJPO BTX1 M24 KE,477034,,
TZ,Bahari,FLEMING SYRUP 228,FLEMING 2.8G/70ML+ INJPO BTX1 M24 EX,476009,,
TZ,Bahari,FLEMING TABLET 625,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
KE,Surgipharm,FLEMING TABS 1 G * 2*7'S,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043,,
KE,Surgipharm,FLEMING TABS 1 G * 2*7'S,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043,,
UG,LifePharma,Fleming Tabs 1g 2x7,FLEMING 875-125MG TABCO BL2X7 M24 EX,476043,,
KE,Surgipharm,FLEMING TABS 375MG * 20'S,FLEMING 250-125MG TABCO BL2X10 M24 NG,,,
KE,Surgipharm,FLEMING TABS 625MG * 14'S,FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
KE,Surgipharm,FLEMING TABS 625MG * 14'S(SANOFI),FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
UG,Surgipharm,Fleming Tabs 625mg x 14 (Co-Amoxiclav),FLEMING 500-125MG TABCO BL2X7 M24 EX,477015,,
BF,LABOREX,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
BF,UBIPHARM,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
BF,DPBF,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
BF,TEDIS,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
CG,LABOREX BRZ,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
CG,LABOREX PNR,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
CG,SEP BRZ,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
CG,SEP PNR,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
CG,UBI BRZ,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
CG,UBI PNR,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
GN,LABOREX,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
GN,SGIP,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
GN,SODIPH,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
BF,LABOREX,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
BF,UBIPHARM,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
BF,DPBF,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
BF,TEDIS,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
CG,LABOREX BRZ,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
CG,LABOREX PNR,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
CG,SEP BRZ,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
CG,SEP PNR,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
CG,UBI BRZ,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
CG,UBI PNR,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
GN,LABOREX,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
GN,SGIP,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
GN,SODIPH,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
CG,LABOREX BRZ,GARDENAL 40MG LYO VL1,GARDENAL 40MG SUBLY VLSX1 SWI M36 XD,297260,,
CG,LABOREX PNR,GARDENAL 40MG LYO VL1,GARDENAL 40MG SUBLY VLSX1 SWI M36 XD,297260,,
CG,SEP BRZ,GARDENAL 40MG LYO VL1,GARDENAL 40MG SUBLY VLSX1 SWI M36 XD,297260,,
CG,SEP PNR,GARDENAL 40MG LYO VL1,GARDENAL 40MG SUBLY VLSX1 SWI M36 XD,297260,,
CG,UBI BRZ,GARDENAL 40MG LYO VL1,GARDENAL 40MG SUBLY VLSX1 SWI M36 XD,297260,,
CG,UBI PNR,GARDENAL 40MG LYO VL1,GARDENAL 40MG SUBLY VLSX1 SWI M36 XD,297260,,
GN,LABOREX,GARDENAL 40MG LYO VL1,GARDENAL 40MG SUBLY VLSX1 SWI M36 XD,297260,,
GN,SGIP,GARDENAL 40MG LYO VL1,GARDENAL 40MG SUBLY VLSX1 SWI M36 XD,297260,,
GN,SODIPH,GARDENAL 40MG LYO VL1,GARDENAL 40MG SUBLY VLSX1 SWI M36 XD,297260,,
BF,LABOREX,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
BF,UBIPHARM,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
BF,DPBF,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
BF,TEDIS,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
CG,LABOREX BRZ,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
CG,LABOREX PNR,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
CG,SEP BRZ,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
CG,SEP PNR,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
CG,UBI BRZ,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
CG,UBI PNR,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
GN,LABOREX,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
GN,SGIP,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
GN,SODIPH,GARDENAL 50MG CP30,GARDENAL 50MG TAB BL3X10 X EX,663987,,
KE,Surgipharm,GUAMET TABS 500MG 28's,GUAMET 500MG TABCO BL2X14 M36 KE,390465,,
BF,LABOREX,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
BF,UBIPHARM,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
BF,DPBF,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
BF,TEDIS,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
CG,LABOREX BRZ,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
CG,LABOREX PNR,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
CG,SEP BRZ,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
CG,SEP PNR,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
CG,UBI BRZ,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
CG,UBI PNR,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
GN,LABOREX,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
GN,SGIP,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
GN,SODIPH,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
BF,LABOREX,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
BF,UBIPHARM,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
BF,DPBF,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
BF,TEDIS,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
CG,LABOREX BRZ,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
CG,LABOREX PNR,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
CG,SEP BRZ,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
CG,SEP PNR,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
CG,UBI BRZ,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
CG,UBI PNR,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
GN,LABOREX,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
GN,SGIP,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
GN,SODIPH,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
BF,LABOREX,HEXOMEDINE 0,,,,
BF,UBIPHARM,HEXOMEDINE 0,,,,
BF,DPBF,HEXOMEDINE 0,,,,
BF,TEDIS,HEXOMEDINE 0,,,,
CG,LABOREX BRZ,HEXOMEDINE 0,,,,
CG,LABOREX PNR,HEXOMEDINE 0,,,,
CG,SEP BRZ,HEXOMEDINE 0,,,,
CG,SEP PNR,HEXOMEDINE 0,,,,
CG,UBI BRZ,HEXOMEDINE 0,,,,
CG,UBI PNR,HEXOMEDINE 0,,,,
GN,LABOREX,HEXOMEDINE 0,,,,
GN,SGIP,HEXOMEDINE 0,,,,
GN,SODIPH,HEXOMEDINE 0,,,,
KE,Harleys,Histacet 10mg Tablets 20's,HISTACET 10MG TABCO BL2X10 M36 KE,390470,,
KE,Surgipharm,HISTACET 10MG TABS 2 * 10'S(SANOFI),HISTACET 10MG TABCO BL2X10 M36 KE,390470,,
KE,Highchem,HISTACET 10mg TABS 20'S,HISTACET 10MG TABCO BL2X10 M36 KE,390470,,
KE,Laborex,HISTACET 10MG TABS 2X10       ,HISTACET 10MG TABCO BL2X10 M36 KE,390470,,
KE,Highchem,HISTACET 5mg/5ml 60ml SYRUP,HISTACET 60MG/60ML SYR BTX1 M36 KE,264456,,
KE,Laborex,HISTACET 5MG/5ML SOL 60ML     ,HISTACET 60MG/60ML SYR BTX1 M36 KE,264456,,
KE,Harleys,HISTACET SYRUP 60ML,HISTACET 60MG/60ML SYR BTX1 M36 KE,264456,,
KE,Highchem,IBEX 200MG CAPSULES 24'S,IBEX 200MG+ CAPEM BL2X12 M36 EX,476933,,
