country,product_gmid,unified_price,resale_price,tender_price,supply_price,Product Promotion
MR,222428,16.83,18.72, -     ,17.784,N
MR,639164,1.85,2.1, -     ,1.995,P
MR,540717,1.35,1.25, -     ,1.1875,P
MR,172136,33.55,35.37, -     ,33.6015,P
MR,671609,2.61,2.92, -     ,2.774,P
MR,639608,1.51,1.71, -     ,1.6245,P
MR,624622,3.85,3.81, -     ,3.6195,P
MR,187750,2.67,2.81, -     ,2.6695,P
MR,187747,4.11,4.41, -     ,4.1895,P
MR,479387,1.44,1.52, -     ,1.444,N
MR,479530,1.63,1.67, -     ,1.5865,N
MR,323470,2.6,2.74, -     ,2.603,N
MR,323473,1.23,0.92, -     ,0.874,N
MR,298711,3.26,3.43, -     ,3.2585,N
MR,413689,45.8,70, -     ,66.5,N
MR,414074,106.4,174, -     ,165.3,N
MR,269069,1.82,1.69, -     ,1.6055,N
MR,646799,5.38,5.7, -     ,5.415,N
MR,168279,5.38,5.7, -     ,5.415,N
MR,612011,17.79,18.63, -     ,17.6985,N
MR,545747,18.42,18.38, -     ,17.461,N
MR,476947,0.46,0.5, -     ,0.475,P
MR,268012,2.91,3.06, -     ,2.907,P
MR,268013,4.36,4.59, -     ,4.3605,P
MR,268014,5.7,6, -     ,5.7,P
MR,268015,9.2,9.7, -     ,9.215,P
MR,307013,5.22,4.76, -     ,4.522,P
MR,321233,4.77,5.45, -     ,5.1775,P
MR,551042,5.46,6.32, -     ,6.004,N
MR,551043,2.71,2.86, -     ,2.717,N
MR,247831,12.88,13.87, -     ,13.1765,P
MR,247832,14.05,23.08, -     ,21.926,P
MR,320343,2.91,3.06, -     ,2.907,N
MR,320344,5.2,6.03, -     ,5.7285,N
MR,305481,5.86,6.05, -     ,5.7475,N
MR,305479,1.39,1.45, -     ,1.3775,N
MR,285368,2.74,2.87, -     ,2.7265,N
MR,684820,34.85,36.68, -     ,34.846,P
MR,625681,2.32,1.77, -     ,1.6815,N
MR,518938,0.76,0.8, -     ,0.76,N
MR,311168,1.9,1.98, -     ,1.881,N
MR,311166,1.19,1.24, -     ,1.178,N
MR,293665,2.51,3.06, -     ,2.907,N
MR,306217,6.11,6.28, -     ,5.966,P
MR,306218,8.12,8.34, -     ,7.923,P
MR,477825,2.31,2.21, -     ,2.0995,N
MR,355560,3.14,3.15, -     ,2.9925,N
MR,636827,2.61,2.32, -     ,2.204,N
MR,489540,1.54,1.62, -     ,1.539,N
MR,489541,0.93,0.98, -     ,0.931,N
MR,666655,13.3,14, -     ,13.3,P
MR,679231,6.65,7, -     ,6.65,P
MR,666654,8.08,8.5, -     ,8.075,P
MR,666653,11.64,12.25, -     ,11.6375,P
MR,627667,6.18,6.5, -     ,6.175,P
MR,627060,6.65,7, -     ,6.65,P
MR,624775,3.52,3.7, -     ,3.515,P
MR,628389,6.87,6.71, -     ,6.3745,P
MR,663984,1.88,2.17, -     ,2.0615,P
MR,663985,1.53,1.7, -     ,1.615,P
MR,663986,1.15,0.76, -     ,0.722,N
MR,663987,0.7,0.47, -     ,0.4465,N
MR,663981,0.86,0.91, -     ,0.8645,N
MR,663996,15.93,17.51, -     ,16.6345,P
MR,663995,9.87,9.99, -     ,9.4905,P
MR,663998,2.43,2.52, -     ,2.394,P
MR,663992,2.02,1.96, -     ,1.862,P
MR,298689,6.18,6.49, -     ,6.1655,P
MR,374872,7.1,7.5, -     ,7.125,P
MR,298693,4.41,4.31, -     ,4.0945,P
MR,628390,6.7,7.1, -     ,6.745,P
MR,628391,3.34,3.48, -     ,3.306,P
MR,624774,3.48,3.51, -     ,3.3345,P
MR,298698,6.52,6.86, -     ,6.517,N
MR,298691,7.4,7.53, -     ,7.1535,P
MR,571696,13,12.52, -     ,11.894,N
MR,662889,3.91,4.12, -     ,3.914,P
MR,639628,6.01,6.31, -     ,5.9945,N
MU,268012,2.91,3.06, -     ,2.907,P
MU,268013,4.36,4.59, -     ,4.3605,P
MU,268014,5.7,6, -     ,5.7,P
MU,268015,9.2,9.39, -     ,8.9205,P
MU,307013,5.22,5.9, -     ,5.605,P
MU,321233,4.77,4.94, -     ,4.693,P
MU,196680,12.75,14.4, -     ,13.68,P
MU,196681,13.52,15.1, -     ,14.345,P
MU,281498,1.02,1.1, -     ,1.045,N
MU,298801,1.96,2.1, -     ,1.995,N
MU,281499,1.07,1.2, -     ,1.14,N
MU,281500,1.31,1.4, -     ,1.33,N
MU,354883,0.94,1, -     ,0.95,N
MU,636858,2.87,3.2, -     ,3.04,P
MU,551042,5.46,5.64, -     ,5.358,N
MU,247831,12.88,14.6, -     ,13.87,P
MU,247832,14.05,15.1, -     ,14.345,P
MU,554510,7.4,7.97, -     ,7.5715,N
MU,298682,1.3,1.4, -     ,1.33,N
MU,320343,2.91,3.07, -     ,2.9165,N
MU,320344,5.2,5.4, -     ,5.13,N
MU,305481,5.86,7.5, -     ,7.125,N
MU,305479,1.39,1.7, -     ,1.615,N
MU,630791,6.5,10.2, -     ,9.69,P
MU,624625,2.31,3.14, -     ,2.983,P
MU,630763,5.83,7.82, -     ,7.429,P
MU,625767,3.4,3.6, -     ,3.42,P
MU,627329,0.85,0.9, -     ,0.855,N
MU,627328,0.85,0.9, -     ,0.855,N
MU,62375,0.97,1, -     ,0.95,N
MU,626499,0.82,0.9, -     ,0.855,N
MU,624480,0.87,1.07, -     ,1.0165,N
MU,627314,0.93,0.9, -     ,0.855,N
MU,627327,0.85,0.9, -     ,0.855,N
MU,626997,0.92,0.9, -     ,0.855,N
MU,627326,0.85,0.9, -     ,0.855,N
MU,626630,1,1.05, -     ,0.9975,N
MU,627330,0.83,1.1, -     ,1.045,N
MU,624479,0.89,1.1, -     ,1.045,N
MU,626998,1.25,1.71, -     ,1.6245,N
MU,592593,2.28,3.19, -     ,3.0305,N
MU,671538,2.27,2.43, -     ,2.3085,N
MU,664051,2.37,3.3, -     ,3.135,P
MU,67933,53.93,57.17, -     ,54.3115,P
MU,678014,1.73,1.9, -     ,1.805,P
MU,642941,1.75,1.9, -     ,1.805,P
MU,298685,3.23,3.4, -     ,3.23,N
MU,671563,1.89,2.1, -     ,1.995,N
MU,671568,2.33,2.8, -     ,2.66,N
MU,625681,2.32,3.51, -     ,3.3345,N
MU,518938,0.76,0.8, -     ,0.76,N
MU,311168,1.9,2.1, -     ,1.995,N
MU,311166,1.19,1.3, -     ,1.235,N
MU,667138,4.55,4.79, -     ,4.5505,N
MU,306219,9.34,12.8, -     ,12.16,P
MU,291024,3.78,3.7, -     ,3.515,N
MU,239907,1.31,1.4, -     ,1.33,N
MU,436418,1.81,1.9, -     ,1.805,N
MU,250800,2,2.1, -     ,1.995,N
MU,292174,2.31,2.5, -     ,2.375,N
MU,224948,1.45,1.6, -     ,1.52,N
MU,214082,1.89,2, -     ,1.9,N
MU,346666,1.81,2.5, -     ,2.375,N
MU,245296,2.54,3.5, -     ,3.325,N
MU,592684,1.23,1.64, -     ,1.558,N
MU,289137,4.49,4.93, -     ,4.6835,N
MU,289138,1.02,1.1, -     ,1.045,N
MU,287552,4.76,5.2, -     ,4.94,N
MU,287550,1.25,1.4, -     ,1.33,N
MU,298689,6.18,6.49, -     ,6.1655,P
MU,298691,7.4,8.99, -     ,8.5405,P
MU,298693,4.41,5.37, -     ,5.1015,P
MU,628390,6.7,7.44, -     ,7.068,P
MU,628389,6.87,9.98, -     ,9.481,P
MU,628391,3.34,4.41, -     ,4.1895,P
MU,371014,2,2.1, -     ,1.995,P
MU,172136,33.55,35.37, -     ,33.6015,P
MU,671609,2.61,2.92, -     ,2.774,P
MU,594660,1.91,2.2, -     ,2.09,P
MU,639608,1.51,1.65, -     ,1.5675,P
MU,624622,3.85,5.8, -     ,5.51,P
MU,479387,1.44,1.6, -     ,1.52,N
MU,477825,2.31,2.7, -     ,2.565,N
MU,479530,1.63,1.8, -     ,1.71,N
MU,323473,1.23,1.6, -     ,1.52,N
MU,355560,3.14,3.4, -     ,3.23,N
MU,408003,5.45,5.74, -     ,5.453,N
MU,624775,3.52,3.7, -     ,3.515,P
MU,624774,3.48,3.66, -     ,3.477,P
MU,636827,2.61,4.2, -     ,3.99,N
MU,298711,3.26,3.43, -     ,3.2585,N
MU,592231,5.32,5.6, -     ,5.32,N
MU,263980,30.01,34.3, -     ,32.585,P
MU,694156,12.35,15, -     ,14.25,P
MU,39171,12.35,15, -     ,14.25,P
MU,310637,8.78,10.43, -     ,9.9085,P
MU,413689,45.8,100, -     ,95,P
MU,414074,106.4,315, -     ,299.25,P
MU,655846,4.7,4.95, -     ,4.7025,N
MU,242086,4.56,4.8, -     ,4.56,N
MU,489540,1.54,1.62, -     ,1.539,N
MU,489541,0.93,0.98, -     ,0.931,N
MU,666655,13.3,14, -     ,13.3,P
MU,679231,6.65,7, -     ,6.65,P
MU,666654,8.08,8.5, -     ,8.075,P
MU,666653,11.64,12.25, -     ,11.6375,P
MU,627062,5.72,6, -     ,5.7,P
MU,627667,6.18,6.5, -     ,6.175,P
MU,627060,6.65,7, -     ,6.65,P
MU,627061,3.81,4, -     ,3.8,P
MU,646799,5.38,5, -     ,4.75,N
MU,168279,5.38,5, -     ,4.75,N
MU,612011,17.79,18.63, -     ,17.6985,N
MU,633072,18.42,20.58, -     ,19.551,N
MU,380567,27.27,28.7, -     ,27.265,P
MU,684820,34.85,36.68, -     ,34.846,P
MU,306216,4.24,4.8, -     ,4.56,P
MU,306217,6.11,8.2, -     ,7.79,P
MU,306218,8.12,11.2, -     ,10.64,P
MU,374872,7.1,7.7, -     ,7.315,P
MU,222428,16.83,18.72, -     ,17.784,P
MU,624773,5.45,5.74, -     ,5.453,N
MU,571696,13,13.6, -     ,12.92,N
MU,625765,3.66,3.89, -     ,3.6955,P
MU,663419,1.25,1.32, -     ,1.254,N
MU,67294,1.05,1, -     ,0.95,P
MU,693896,1.52,1.63, -     ,1.5485,N
MU,686913,2.61,2.75, -     ,2.6125,N
MU,652574,3.08,3.24, -     ,3.078,N
MU,651969,3.52,4.09, -     ,3.8855,N
MU,663983,0.82,1, -     ,0.95,N
MU,663984,1.88,2.17, -     ,2.0615,P
MU,663985,1.53,3, -     ,2.85,P
MU,663986,1.15,1.26, -     ,1.197,N
MU,663981,0.86,1, -     ,0.95,N
MU,639628,6.01,6.31, -     ,5.9945,N
MU,671212,1.53,3, -     ,2.85,P
NE,268012,2.91,3.06, -     ,2.907,N
NE,268014,5.7,6, -     ,5.7,N
NE,268015,9.2,9.7, -     ,9.215,N
NE,307013,5.22,4.76, -     ,4.522,N
NE,321233,4.77,4.94, -     ,4.693,N
NE,475982,0.76,0.8, -     ,0.76,N
NE,475871,0.95,1, -     ,0.95,N
NE,539185,13.29,14.5, -     ,13.775,N
NE,539183,12.94,14, -     ,13.3,N
NE,539181,14.94,16, -     ,15.2,N
NE,539182,14.03,15, -     ,14.25,N
NE,196680,12.75,13.67, -     ,12.9865,N
NE,196681,13.52,14.4, -     ,13.68,N
NE,281498,1.02,1.15, -     ,1.0925,N
NE,298801,1.96,2.03, -     ,1.9285,N
NE,354883,0.94,1, -     ,0.95,N
NE,475991,1.01,1.05, -     ,0.9975,N
NE,679090,1.37,1.5, -     ,1.425,N
NE,551042,5.46,5.64, -     ,5.358,N
NE,551043,2.71,2.85, -     ,2.7075,N
NE,247831,12.88,13.87, -     ,13.1765,N
NE,247832,14.05,14.4, -     ,13.68,N
NE,628074,1.42,1.52, -     ,1.444,N
NE,554523,7.4,7.97, -     ,7.5715,N
NE,323487,2.28,2.4, -     ,2.28,N
NE,298682,1.3,1.37, -     ,1.3015,N
NE,320343,2.91,3.07, -     ,2.9165,N
NE,320344,5.2,5.38, -     ,5.111,N
NE,305481,5.86,6.05, -     ,5.7475,N
NE,305479,1.39,1.45, -     ,1.3775,N
NE,630791,6.5,7.45, -     ,7.0775,N
NE,624625,2.31,2.39, -     ,2.2705,N
NE,630763,5.83,5.95, -     ,5.6525,N
NE,625765,3.66,3.89, -     ,3.6955,N
NE,625767,3.4,3.6, -     ,3.42,N
NE,240939,5.04,5.31, -     ,5.0445,N
NE,611732,2.51,2.64, -     ,2.508,N
NE,627331,0.93,0.99, -     ,0.9405,N
NE,627329,0.85,0.9, -     ,0.855,N
NE,627332,0.93,0.99, -     ,0.9405,N
NE,627328,0.85,0.9, -     ,0.855,N
NE,624480,0.87,0.93, -     ,0.8835,N
NE,627314,0.93,0.99, -     ,0.9405,N
NE,627327,0.85,0.9, -     ,0.855,N
NE,626997,0.92,0.99, -     ,0.9405,N
NE,627326,0.85,0.9, -     ,0.855,N
NE,626630,1,1.05, -     ,0.9975,N
NE,292037,0.94,1.05, -     ,0.9975,N
NE,627330,0.83,0.86, -     ,0.817,N
NE,624479,0.89,0.94, -     ,0.893,N
NE,626998,1.25,1.32, -     ,1.254,N
NE,627160,1.8,1.95, -     ,1.8525,N
NE,528888,2.42,2.54, -     ,2.413,N
NE,592593,2.28,2.3, -     ,2.185,N
NE,671538,2.27,2.43, -     ,2.3085,N
NE,541078,3.56,3.73, -     ,3.5435,N
NE,664051,2.37,3.18, -     ,3.021,P
NE,678014,1.73,1.8, -     ,1.71,P
NE,642941,1.75,1.84, -     ,1.748,P
NE,476956,4.32,4.55, -     ,4.3225,P
NE,476963,6.5,6.25, -     ,5.9375,P
NE,476955,1.76,1.85, -     ,1.7575,P
NE,476957,2.85,3, -     ,2.85,P
NE,476954,2.85,3, -     ,2.85,P
NE,665371,1.12,1.22, -     ,1.159,N
NE,646872,5.28,6.5, -     ,6.175,N
NE,297260,5.28,6.5, -     ,6.175,N
NE,285368,2.74,2.87, -     ,2.7265,N
NE,698115,0.81,0.85, -     ,0.8075,N
NE,625681,2.32,3.51, -     ,3.3345,N
NE,518938,0.76,0.8, -     ,0.76,N
NE,311166,1.19,1.24, -     ,1.178,N
NE,293665,2.51,2.55, -     ,2.4225,N
NE,306216,4.24,4.47, -     ,4.2465,N
NE,306217,6.11,6.28, -     ,5.966,N
NE,306218,8.12,8.34, -     ,7.923,N
NE,306219,9.34,9.6, -     ,9.12,N
NE,239907,1.31,1.46, -     ,1.387,N
NE,292174,2.31,2.5, -     ,2.375,N
NE,436433,1.49,1.72, -     ,1.634,N
NE,346666,1.81,1.85, -     ,1.7575,N
NE,245296,2.54,2.61, -     ,2.4795,N
NE,592685,2.44,2.58, -     ,2.451,N
NE,592684,1.23,1.34, -     ,1.273,N
NE,476712,1.9,2, -     ,1.9,N
NE,289137,4.49,4.93, -     ,4.6835,N
NE,289138,1.02,1.07, -     ,1.0165,N
NE,592705,2.68,3.02, -     ,2.869,N
NE,609071,1.24,1.31, -     ,1.2445,N
NE,671597,1.55,1.67, -     ,1.5865,N
NE,264980,4.65,8.01, -     ,7.6095,N
NE,311122,2.29,2.59, -     ,2.4605,N
NE,632425,4.53,4.5, -     ,4.275,N
NE,698117,3.09,3.5, -     ,3.325,N
NE,298689,6.18,6.49, -     ,6.1655,N
NE,374872,7.1,7.5, -     ,7.125,N
NE,298691,7.4,7.53, -     ,7.1535,N
NE,298693,4.41,4.31, -     ,4.0945,N
NE,628391,3.34,3.48, -     ,3.306,P
NE,639164,1.85,1.91, -     ,1.8145,P
NE,172136,33.55,35.37, -     ,33.6015,P
NE,671609,2.61,2.7, -     ,2.565,P
NE,639608,1.51,1.57, -     ,1.4915,P
NE,624622,3.85,3.97, -     ,3.7715,P
NE,571696,13,13.57, -     ,12.8915,N
NE,479530,1.63,1.67, -     ,1.5865,N
NE,323470,2.6,2.74, -     ,2.603,N
NE,323473,1.23,1.2, -     ,1.14,N
NE,355560,3.14,3.25, -     ,3.0875,N
NE,408003,5.45,5.74, -     ,5.453,N
NE,624775,3.52,3.7, -     ,3.515,P
NE,624774,3.48,3.66, -     ,3.477,P
NE,298698,6.52,6.86, -     ,6.517,N
NE,636827,2.61,2.44, -     ,2.318,N
NE,298711,3.26,3.43, -     ,3.2585,N
NE,413689,45.8,58, -     ,55.1,N
NE,414074,106.4,174, -     ,165.3,N
NE,489540,1.54,1.62, -     ,1.539,N
NE,489541,0.93,0.98, -     ,0.931,N
NE,666655,13.3,14, -     ,13.3,N
NE,679231,6.65,7, -     ,6.65,N
NE,666654,8.08,8.5, -     ,8.075,N
NE,666653,11.64,12.25, -     ,11.6375,N
NE,627060,6.65,7, -     ,6.65,N
NE,627061,3.81,4, -     ,3.8,N
NE,646799,5.38,5.7, -     ,5.415,N
NE,168279,5.38,5.7, -     ,5.415,N
NE,612011,17.79,18.63, -     ,17.6985,N
NE,633072,18.42,18.38, -     ,17.461,N
NE,476947,0.46,0.55, -     ,0.5225,P
NE,268013,4.36,4.59, -     ,4.3605,N
NE,281499,1.07,1.17, -     ,1.1115,N
NE,281500,1.31,1.44, -     ,1.368,N
NE,636858,2.87,3, -     ,2.85,P
NE,67933,53.93,57.17, -     ,54.3115,P
NE,311168,1.9,1.99, -     ,1.8905,N
NE,291024,3.78,3.82, -     ,3.629,N
NE,214082,1.89,2.13, -     ,2.0235,N
NE,287552,4.76,4.93, -     ,4.6835,N
NE,287550,1.25,1.3, -     ,1.235,N
NE,287553,2.46,2.6, -     ,2.47,N
NE,628390,6.7,7.1, -     ,6.745,P
NE,628389,6.87,7.08, -     ,6.726,P
NE,540717,1.35,1.44, -     ,1.368,P
NE,187750,2.67,2.81, -     ,2.6695,N
NE,187747,4.11,2.63, -     ,2.4985,N
NE,477825,2.31,2.21, -     ,2.0995,N
NE,479387,1.44,1.36, -     ,1.292,N
NE,624773,5.45,5.74, -     ,5.453,N
NE,671637,2.97,3.16, -     ,3.002,P
NE,671639,6.17,6.49, -     ,6.1655,P
NE,269069,1.82,1.97, -     ,1.8715,N
NE,627062,5.72,6, -     ,5.7,N
NE,627667,6.18,6.5, -     ,6.175,N
NE,635403,2.68,3.02, -     ,2.869,N
NE,662889,3.91,4.12, -     ,3.914,N
NE,650737,0.82,0.86, -     ,0.817,N
NE,663983,0.82,0.86, -     ,0.817,N
NE,663984,1.88,1.94, -     ,1.843,P
NE,663985,1.53,1.68, -     ,1.596,P
NE,663986,1.15,1.26, -     ,1.197,N
NE,663987,0.7,0.77, -     ,0.7315,N
NE,663981,0.86,0.91, -     ,0.8645,N
NE,663996,15.93,17.51, -     ,16.6345,N
NE,663995,9.87,9.99, -     ,9.4905,N
NE,663998,2.43,2.63, -     ,2.4985,N
NE,663992,2.02,1.96, -     ,1.862,P
NE,476714,0.55,0.6, -     ,0.57,N
NE,639628,6.01,6.31, -     ,5.9945,N
NE,671212,1.53,1.68, -     ,1.596,P
NE,635403,2.68,3.02, -     ,2.869,N
RW,268012,2.91,3.06, -     ,2.907,N
RW,268013,4.36,4.6, -     ,4.37,N
RW,268014,5.7,6, -     ,5.7,N
RW,268015,9.2,9.7, -     ,9.215,N
RW,307013,5.22,5.9, -     ,5.605,N
RW,321233,4.77,4.94, -     ,4.693,N
RW,475862,0.99,0.7, -     ,0.665,N
RW,475875,19.16,20, -     ,19,N
RW,196680,12.75,14.4, -     ,13.68,N
RW,196681,13.52,15.1, -     ,14.345,N
RW,281498,1.02,1.1, -     ,1.045,N
RW,298801,1.96,2.1, -     ,1.995,N
RW,281499,1.07,1.2, -     ,1.14,N
RW,281500,1.31,1.4, -     ,1.33,N
RW,636858,2.87,3.2, -     ,3.04,N
RW,551042,5.46,5.64, -     ,5.358,N
RW,247831,12.88,14.6, -     ,13.87,N
RW,247832,14.05,15.1, -     ,14.345,N
RW,628074,1.42,1.52, -     ,1.444,N
RW,245298,4.18,4.4, -     ,4.18,N
RW,554510,7.4,8.4, -     ,7.98,N
RW,323487,2.28,2.4, -     ,2.28,N
RW,298682,1.3,1.4, -     ,1.33,N
RW,320343,2.91,3.07, -     ,2.9165,N
RW,320344,5.2,5.6, -     ,5.32,N
RW,305481,5.86,6.4, -     ,6.08,N
RW,305479,1.39,1.5, -     ,1.425,N
RW,630791,6.5,7.8, -     ,7.41,N
RW,624625,2.31,2.5, -     ,2.375,N
RW,630763,5.83,6.2, -     ,5.89,N
RW,625767,3.4,3.8, -     ,3.61,N
RW,240939,5.04,5.31, -     ,5.0445,N
RW,627329,0.85,0.9, -     ,0.855,N
RW,627328,0.85,0.9, -     ,0.855,N
RW,624480,0.87,0.9, -     ,0.855,N
RW,627327,0.85,0.9, -     ,0.855,N
RW,626997,0.92,0.99, -     ,0.9405,N
RW,627326,0.85,0.9, -     ,0.855,N
RW,626630,1,1.05, -     ,0.9975,N
RW,627330,0.83,0.86, -     ,0.817,N
RW,624479,0.89,1, -     ,0.95,N
RW,627160,1.8,2, -     ,1.9,N
RW,528888,2.42,2.54, -     ,2.413,N
RW,592593,2.28,2.4, -     ,2.28,N
RW,671538,2.27,2.43, -     ,2.3085,N
RW,664051,2.37,3.3, -     ,3.135,N
RW,67933,53.93,57.17, -     ,54.3115,N
RW,678014,1.73,1.9, -     ,1.805,N
RW,642941,1.75,1.84, -     ,1.748,N
RW,476956,4.32,4.55, -     ,4.3225,N
RW,476955,1.76,1.85, -     ,1.7575,N
RW,665371,1.12,1.22, -     ,1.159,N
RW,285368,2.74,2.87, -     ,2.7265,N
RW,698115,0.81,0.9, -     ,0.855,N
RW,241634,34.3,36.7, -     ,34.865,N
RW,684820,34.85,36.68, -     ,34.846,N
RW,625681,2.32,3.51, -     ,3.3345,N
RW,311168,1.9,2.1, -     ,1.995,N
RW,311166,1.19,1.3, -     ,1.235,N
RW,293665,2.51,2.55, -     ,2.4225,N
RW,306216,4.24,4.7, -     ,4.465,N
RW,306219,9.34,10.1, -     ,9.595,N
RW,291024,3.78,3.8, -     ,3.61,N
RW,239907,1.31,1.4, -     ,1.33,N
RW,436433,1.49,1.6, -     ,1.52,N
RW,214082,1.89,2, -     ,1.9,N
RW,346666,1.81,1.9, -     ,1.805,N
RW,245296,2.54,2.7, -     ,2.565,N
RW,592685,2.44,2.7, -     ,2.565,N
RW,592684,1.23,1.4, -     ,1.33,N
RW,476712,1.9,2, -     ,1.9,N
RW,289137,4.49,4.5, -     ,4.275,N
RW,289138,1.02,1.1, -     ,1.045,N
RW,287552,4.76,5.2, -     ,4.94,N
RW,287550,1.25,1.4, -     ,1.33,N
RW,592705,2.68,3.02, -     ,2.869,N
RW,609071,1.24,1.31, -     ,1.2445,N
RW,264980,4.65,8.01, -     ,7.6095,N
RW,311122,2.29,2.59, -     ,2.4605,N
RW,632425,4.53,4.95, -     ,4.7025,N
RW,698117,3.09,3.5, -     ,3.325,N
RW,298689,6.18,6.49, -     ,6.1655,N
RW,298691,7.4,7.53, -     ,7.1535,N
RW,298693,4.41,4.31, -     ,4.0945,N
RW,628390,6.7,7.1, -     ,6.745,N
RW,628389,6.87,7.4, -     ,7.03,N
RW,628391,3.34,3.7, -     ,3.515,N
RW,540717,1.35,1.44, -     ,1.368,N
RW,639164,1.85,2, -     ,1.9,N
RW,172136,33.55,35.37, -     ,33.6015,N
RW,671609,2.61,2.8, -     ,2.66,N
RW,639608,1.51,1.57, -     ,1.4915,N
RW,624622,3.85,3.97, -     ,3.7715,N
RW,187750,2.67,2.81, -     ,2.6695,N
RW,187747,4.11,4.41, -     ,4.1895,N
RW,479530,1.63,1.8, -     ,1.71,N
RW,323473,1.23,1.6, -     ,1.52,N
RW,408003,5.45,5.74, -     ,5.453,N
RW,624775,3.52,3.7, -     ,3.515,N
RW,624774,3.48,3.66, -     ,3.477,N
RW,298698,6.52,6.86, -     ,6.517,N
RW,636827,2.61,3.51, -     ,3.3345,N
RW,413689,45.8,70, -     ,66.5,N
RW,414074,106.4,200, -     ,190,N
RW,671637,2.97,3.16, -     ,3.002,N
RW,671639,6.17,6.49, -     ,6.1655,N
RW,269069,1.82,1.97, -     ,1.8715,N
RW,489540,1.54,1.62, -     ,1.539,N
RW,489541,0.93,0.98, -     ,0.931,N
RW,666655,13.3,14, -     ,13.3,N
RW,679231,6.65,7, -     ,6.65,N
RW,666654,8.08,8.5, -     ,8.075,N
RW,666653,11.64,12.25, -     ,11.6375,N
RW,627062,5.72,6.3, -     ,5.985,N
RW,646799,5.38,5.7, -     ,5.415,N
RW,168279,5.38,5.7, -     ,5.415,N
RW,612011,17.79,19.6, -     ,18.62,N
RW,545747,18.42,21.6, -     ,20.52,N
RW,476947,0.46,0.5, -     ,0.475,N
RW,679090,1.37,1.5, -     ,1.425,N
RW,626998,1.25,1.4, -     ,1.33,N
RW,306217,6.11,6.6, -     ,6.27,N
RW,306218,8.12,8.8, -     ,8.36,N
RW,624773,5.45,5.74, -     ,5.453,N
RW,571696,13,13.57, -     ,12.8915,N
RW,625765,3.66,3.89, -     ,3.6955,N
RW,635403,2.68,3.02, -     ,2.869,N
RW,662889,3.91,4.12, -     ,3.914,N
RW,663983,0.82,0.86, -     ,0.817,N
RW,663984,1.88,2, -     ,1.9,N
RW,663985,1.53,1.8, -     ,1.71,N
RW,663986,1.15,1.26, -     ,1.197,N
RW,663987,0.7,0.77, -     ,0.7315,N
RW,663996,15.93,17.51, -     ,16.6345,N
RW,663995,9.87,9.99, -     ,9.4905,N
RW,663998,2.43,2.63, -     ,2.4985,N
RW,639628,6.01,6.31, -     ,5.9945,N
RW,635403,2.68,3.02, -     ,2.869,N
SN,554523,7.4,4.8, -     ,4.56,Yes
SN,664051,2.37,3.27, -     ,3.1065,Yes
SN,632425,4.53,4.5, -     ,4.275,Yes
SN,698117,3.09,3.5, -     ,3.325,Yes
SN,671609,2.61,2.92, -     ,2.774,Yes
SN,624775,3.52,3.7, -     ,3.515,Yes
SN,694156,12.35,10.2, -     ,9.69,Yes
SN,663994,1.61,1.69, -     ,1.6055,Yes
SN,646799,5.38,5.7, -     ,5.415,Yes
SN,476947,0.46,0.5, -     ,0.475,Yes
SN,268012,2.91,3.06, -     ,2.907,Yes
SN,268013,4.36,4.59, -     ,4.3605,Yes
SN,268014,5.7,6, -     ,5.7,Yes
SN,268015,9.2,9.7, -     ,9.215,Yes
SN,307013,5.22,4.76, -     ,4.522,Yes
SN,321233,4.77,4.94, -     ,4.693,Yes
SN,475982,0.76,0.8, -     ,0.76,Yes
SN,475871,0.95,1, -     ,0.95,Yes
SN,539185,13.29,14, -     ,13.3,Yes
SN,539183,12.94,13.7, -     ,13.015,Yes
SN,539181,14.94,15.53, -     ,14.7535,Yes
SN,196680,12.75,13.67, -     ,12.9865,Yes
SN,196681,13.52,14.4, -     ,13.68,Yes
SN,281498,1.02,1.02, -     ,0.969,Yes
SN,298801,1.96,2.53, -     ,2.4035,Yes
SN,281499,1.07,1.07, -     ,1.0165,Yes
SN,281500,1.31,1.29, -     ,1.2255,Yes
SN,354883,0.94,0.88, -     ,0.836,Yes
SN,475991,1.01,1.05, -     ,0.9975,Yes
SN,679090,1.37,1.5, -     ,1.425,Yes
SN,636858,2.87,3, -     ,2.85,Yes
SN,551042,5.46,6.32, -     ,6.004,Yes
SN,551043,2.71,2.86, -     ,2.717,Yes
SN,264433,16.34,16, -     ,15.2,Yes
SN,247831,12.88,13.87, -     ,13.1765,Yes
SN,247832,14.05,14.4, -     ,13.68,Yes
SN,628074,1.42,1.35, -     ,1.2825,Yes
SN,323487,2.28,2.4, -     ,2.28,Yes
SN,298682,1.3,1.37, -     ,1.3015,Yes
SN,320343,2.91,3.06, -     ,2.907,Yes
SN,320344,5.2,6.03, -     ,5.7285,Yes
SN,305481,5.86,6.05, -     ,5.7475,Yes
SN,305479,1.39,1.45, -     ,1.3775,Yes
SN,630791,6.5,7.45, -     ,7.0775,Yes
SN,624625,2.31,2.39, -     ,2.2705,Yes
SN,630763,5.83,5.95, -     ,5.6525,Yes
SN,625765,3.66,3.53, -     ,3.3535,Yes
SN,625767,3.4,3.27, -     ,3.1065,Yes
SN,240939,5.04,5.31, -     ,5.0445,Yes
SN,611732,2.51,2.64, -     ,2.508,Yes
SN,627331,0.93,0.94, -     ,0.893,Yes
